frameIndex;frameTime;F0final_sma;voicingFinalUnclipped_sma;pcm_loudness_sma
0;0.010000;0.000000e+00;1.966791e-01;1.661931e-01
1;0.020000;0.000000e+00;3.905141e-01;2.115189e-01
2;0.030000;0.000000e+00;3.905141e-01;2.189855e-01
3;0.040000;0.000000e+00;1.938351e-01;2.097776e-01
4;0.050000;0.000000e+00;1.833216e-01;1.611947e-01
5;0.060000;0.000000e+00;3.792274e-01;1.807867e-01
6;0.070000;0.000000e+00;3.792274e-01;2.343965e-01
7;0.080000;0.000000e+00;1.959058e-01;2.642747e-01
8;0.090000;0.000000e+00;1.824082e-01;2.620701e-01
9;0.100000;0.000000e+00;3.588261e-01;1.840708e-01
10;0.110000;0.000000e+00;5.397855e-01;2.201684e-01
11;0.120000;0.000000e+00;5.607415e-01;1.938514e-01
12;0.130000;0.000000e+00;6.103065e-01;2.869903e-01
13;0.140000;8.272244e+01;6.820976e-01;2.116042e-01
14;0.150000;1.645286e+02;7.520141e-01;2.437816e-01
15;0.160000;2.453062e+02;8.108016e-01;2.388793e-01
16;0.170000;2.424921e+02;8.469221e-01;4.173741e-01
17;0.180000;2.402838e+02;8.630146e-01;8.379797e-01
18;0.190000;2.389123e+02;8.688495e-01;1.420969e+00
19;0.200000;2.386123e+02;8.681014e-01;1.663105e+00
20;0.210000;2.395373e+02;8.644151e-01;1.570506e+00
21;0.220000;2.422343e+02;8.579941e-01;8.971716e-01
22;0.230000;2.466903e+02;8.529390e-01;5.559599e-01
23;0.240000;2.525034e+02;8.499221e-01;9.173968e-01
24;0.250000;2.591219e+02;8.511735e-01;1.213524e+00
25;0.260000;2.658751e+02;8.545734e-01;1.924372e+00
26;0.270000;2.724639e+02;8.575041e-01;1.461759e+00
27;0.280000;2.793052e+02;8.536884e-01;1.807000e+00
28;0.290000;2.873808e+02;8.547312e-01;1.538283e+00
29;0.300000;2.945572e+02;8.592954e-01;1.556975e+00
30;0.310000;3.002093e+02;8.666511e-01;1.356199e+00
31;0.320000;3.030756e+02;8.637016e-01;1.239732e+00
32;0.330000;3.039598e+02;8.469192e-01;1.197246e+00
33;0.340000;3.018309e+02;8.208862e-01;1.163731e+00
34;0.350000;2.981099e+02;7.857921e-01;9.216135e-01
35;0.360000;1.971245e+02;7.244485e-01;9.980904e-01
36;0.370000;9.803834e+01;6.511993e-01;8.031270e-01
37;0.380000;0.000000e+00;5.992006e-01;6.765652e-01
38;0.390000;0.000000e+00;5.930313e-01;3.835892e-01
39;0.400000;0.000000e+00;4.033377e-01;2.629764e-01
40;0.410000;0.000000e+00;3.708448e-01;2.105814e-01
41;0.420000;0.000000e+00;3.641594e-01;2.154796e-01
42;0.430000;0.000000e+00;5.351240e-01;1.438172e-01
43;0.440000;0.000000e+00;5.950740e-01;1.594579e-01
44;0.450000;7.491578e+01;6.436865e-01;2.383727e-01
45;0.460000;1.466306e+02;7.163391e-01;4.137036e-01
46;0.470000;2.153771e+02;7.323379e-01;6.835679e-01
47;0.480000;2.048097e+02;7.443981e-01;1.154159e+00
48;0.490000;1.964773e+02;7.601630e-01;1.142896e+00
49;0.500000;1.903487e+02;7.741140e-01;1.053092e+00
50;0.510000;1.260003e+02;7.400681e-01;5.282722e-01
51;0.520000;6.261788e+01;4.806860e-01;6.082602e-01
52;0.530000;0.000000e+00;2.258114e-01;4.946721e-01
53;0.540000;0.000000e+00;0.000000e+00;4.319237e-01
54;0.550000;0.000000e+00;0.000000e+00;3.897350e-01
55;0.560000;0.000000e+00;1.560368e-01;4.531965e-01
56;0.570000;0.000000e+00;1.560368e-01;6.360400e-01
57;0.580000;0.000000e+00;3.044050e-01;4.609410e-01
58;0.590000;0.000000e+00;1.483682e-01;5.565797e-01
59;0.600000;0.000000e+00;1.483682e-01;5.730385e-01
60;0.610000;0.000000e+00;0.000000e+00;5.633813e-01
61;0.620000;0.000000e+00;0.000000e+00;5.040168e-01
62;0.630000;0.000000e+00;1.892817e-01;4.335755e-01
63;0.640000;0.000000e+00;4.178555e-01;4.894392e-01
64;0.650000;6.305213e+01;6.807534e-01;4.642052e-01
65;0.660000;1.259797e+02;7.673206e-01;4.001455e-01
66;0.670000;1.892060e+02;8.168938e-01;5.390775e-01
67;0.680000;1.902328e+02;8.329678e-01;9.352133e-01
68;0.690000;1.921753e+02;8.381503e-01;1.114503e+00
69;0.700000;1.944718e+02;8.402019e-01;9.211784e-01
70;0.710000;1.966370e+02;8.389766e-01;5.872402e-01
71;0.720000;1.988563e+02;8.352350e-01;4.985868e-01
72;0.730000;2.010666e+02;8.329561e-01;4.863868e-01
73;0.740000;2.032274e+02;8.294490e-01;3.167764e-01
74;0.750000;2.055202e+02;8.194010e-01;3.716051e-01
75;0.760000;2.084724e+02;8.095830e-01;5.180800e-01
76;0.770000;2.108620e+02;8.027259e-01;5.863618e-01
77;0.780000;2.115842e+02;7.940187e-01;6.287927e-01
78;0.790000;2.096578e+02;7.730513e-01;4.794826e-01
79;0.800000;1.388633e+02;7.337141e-01;6.056333e-01
80;0.810000;6.875877e+01;6.807531e-01;4.781718e-01
81;0.820000;0.000000e+00;4.336187e-01;6.466836e-01
82;0.830000;0.000000e+00;2.055736e-01;5.199395e-01
83;0.840000;0.000000e+00;0.000000e+00;4.042632e-01
84;0.850000;0.000000e+00;0.000000e+00;2.705479e-01
85;0.860000;0.000000e+00;0.000000e+00;2.095934e-01
86;0.870000;0.000000e+00;0.000000e+00;2.743590e-01
87;0.880000;0.000000e+00;1.621641e-01;2.440523e-01
88;0.890000;0.000000e+00;1.621641e-01;1.655812e-01
89;0.900000;0.000000e+00;1.621641e-01;1.169846e-01
90;0.910000;0.000000e+00;2.014645e-01;1.381672e-01
91;0.920000;0.000000e+00;2.014645e-01;1.490287e-01
92;0.930000;0.000000e+00;3.807527e-01;1.210224e-01
93;0.940000;0.000000e+00;1.792882e-01;5.906200e-02
94;0.950000;0.000000e+00;1.792882e-01;1.019601e-01
95;0.960000;0.000000e+00;0.000000e+00;9.437334e-02
96;0.970000;0.000000e+00;0.000000e+00;1.022099e-01
97;0.970000;0.000000e+00;0.000000e+00;7.148232e-02
