frameIndex;frameTime;F0final_sma;voicingFinalUnclipped_sma;pcm_loudness_sma
0;0.010000;0.000000e+00;0.000000e+00;0.000000e+00
1;0.020000;0.000000e+00;0.000000e+00;0.000000e+00
2;0.030000;0.000000e+00;0.000000e+00;0.000000e+00
3;0.040000;0.000000e+00;0.000000e+00;0.000000e+00
4;0.050000;0.000000e+00;0.000000e+00;0.000000e+00
5;0.060000;0.000000e+00;0.000000e+00;0.000000e+00
6;0.070000;0.000000e+00;0.000000e+00;0.000000e+00
7;0.080000;0.000000e+00;0.000000e+00;0.000000e+00
8;0.090000;0.000000e+00;0.000000e+00;0.000000e+00
9;0.100000;0.000000e+00;0.000000e+00;0.000000e+00
10;0.110000;0.000000e+00;0.000000e+00;0.000000e+00
11;0.120000;0.000000e+00;0.000000e+00;0.000000e+00
12;0.130000;0.000000e+00;2.185915e-01;0.000000e+00
13;0.140000;0.000000e+00;2.185915e-01;0.000000e+00
14;0.150000;0.000000e+00;2.185915e-01;0.000000e+00
15;0.160000;0.000000e+00;0.000000e+00;0.000000e+00
16;0.170000;4.084623e+01;2.348813e-01;0.000000e+00
17;0.180000;8.166888e+01;4.888859e-01;2.181262e-01
18;0.190000;1.224861e+02;7.471250e-01;4.090877e-01
19;0.200000;1.222687e+02;7.706589e-01;5.148119e-01
20;0.210000;1.220891e+02;7.769341e-01;5.646858e-01
21;0.220000;1.219347e+02;7.786961e-01;7.657861e-01
22;0.230000;1.217714e+02;7.802427e-01;8.543772e-01
23;0.240000;1.213614e+02;7.790629e-01;8.317223e-01
24;0.250000;1.207416e+02;7.789810e-01;5.698153e-01
25;0.260000;1.202086e+02;7.786633e-01;8.122737e-01
26;0.270000;1.198361e+02;7.795929e-01;8.591025e-01
27;0.280000;1.196520e+02;7.793760e-01;7.623397e-01
28;0.290000;1.196849e+02;7.784407e-01;4.915683e-01
29;0.300000;1.199279e+02;7.786313e-01;2.361423e-01
30;0.310000;1.201890e+02;7.782388e-01;5.192105e-01
31;0.320000;1.202115e+02;7.798038e-01;8.171155e-01
32;0.330000;1.199721e+02;7.806334e-01;8.303936e-01
33;0.340000;1.196648e+02;7.817130e-01;5.937054e-01
34;0.350000;1.196530e+02;7.812009e-01;2.078323e-01
35;0.360000;1.199619e+02;7.797107e-01;5.076078e-01
36;0.370000;1.204922e+02;7.783765e-01;9.758299e-01
37;0.380000;1.211962e+02;7.776431e-01;1.074673e+00
38;0.390000;1.219338e+02;7.795005e-01;9.012412e-01
39;0.400000;1.227677e+02;7.810252e-01;5.226656e-01
40;0.410000;1.232870e+02;7.828168e-01;5.450630e-01
41;0.420000;1.235115e+02;7.825031e-01;8.029637e-01
42;0.430000;1.235484e+02;7.822871e-01;7.075727e-01
43;0.440000;1.238104e+02;7.812918e-01;6.615365e-01
44;0.450000;1.244553e+02;7.792251e-01;4.282924e-01
45;0.460000;1.253430e+02;7.738126e-01;9.164557e-01
46;0.470000;1.260664e+02;7.593714e-01;9.572939e-01
47;0.480000;8.428647e+01;7.328901e-01;8.962865e-01
48;0.490000;4.218493e+01;6.886627e-01;4.391040e-01
49;0.500000;0.000000e+00;4.432792e-01;6.254119e-01
50;0.510000;0.000000e+00;4.286101e-01;6.228777e-01
51;0.520000;4.563882e+01;4.662127e-01;5.673051e-01
52;0.530000;9.155827e+01;7.264177e-01;3.091341e-01
53;0.540000;1.374949e+02;7.731065e-01;3.189512e-01
54;0.550000;1.378980e+02;7.893388e-01;5.688006e-01
55;0.560000;1.388600e+02;7.878093e-01;6.143028e-01
56;0.570000;1.409424e+02;7.833706e-01;9.744295e-01
57;0.580000;1.433535e+02;7.818756e-01;9.475421e-01
58;0.590000;1.454534e+02;7.881554e-01;1.344184e+00
59;0.600000;1.472148e+02;7.911966e-01;1.253368e+00
60;0.610000;1.494750e+02;7.874514e-01;1.032454e+00
61;0.620000;1.521689e+02;7.807733e-01;7.000455e-01
62;0.630000;1.547933e+02;7.723249e-01;4.671949e-01
63;0.640000;1.569677e+02;7.661400e-01;9.626904e-01
64;0.650000;1.580562e+02;7.566389e-01;8.063435e-01
65;0.660000;1.568144e+02;7.456939e-01;7.443078e-01
66;0.670000;1.536830e+02;7.352410e-01;1.056720e+00
67;0.680000;1.009192e+02;7.141262e-01;1.141771e+00
68;0.690000;4.975621e+01;6.936182e-01;1.221071e+00
69;0.700000;0.000000e+00;4.509374e-01;4.574388e-01
70;0.710000;0.000000e+00;2.232762e-01;3.834735e-01
71;0.720000;0.000000e+00;0.000000e+00;3.297490e-01
72;0.730000;0.000000e+00;0.000000e+00;3.216949e-01
73;0.740000;0.000000e+00;2.257983e-01;3.158513e-01
74;0.750000;4.715950e+01;4.613660e-01;2.631580e-01
75;0.760000;9.326234e+01;7.068439e-01;3.743770e-01
76;0.770000;1.386989e+02;7.337793e-01;3.779571e-01
77;0.780000;1.372108e+02;7.523066e-01;4.722545e-01
78;0.790000;1.373563e+02;7.632739e-01;3.863917e-01
79;0.800000;1.388339e+02;7.665387e-01;8.258600e-01
80;0.810000;1.408705e+02;7.695284e-01;9.081136e-01
81;0.820000;1.425764e+02;7.742606e-01;1.064301e+00
82;0.830000;1.435232e+02;7.819036e-01;8.125193e-01
83;0.840000;1.433921e+02;7.884802e-01;1.034972e+00
84;0.850000;1.426717e+02;7.903052e-01;1.277412e+00
85;0.860000;1.415193e+02;7.873909e-01;1.387356e+00
86;0.870000;1.399869e+02;7.812601e-01;9.009098e-01
87;0.880000;1.381551e+02;7.670585e-01;6.041356e-01
88;0.890000;1.329344e+02;7.449973e-01;4.977906e-01
89;0.900000;1.270024e+02;7.266625e-01;7.168110e-01
90;0.910000;1.218572e+02;7.121994e-01;5.600281e-01
91;0.920000;8.036934e+01;6.948925e-01;5.880439e-01
92;0.930000;4.025690e+01;4.556969e-01;5.648568e-01
93;0.940000;0.000000e+00;2.213591e-01;5.567530e-01
94;0.950000;0.000000e+00;0.000000e+00;2.802499e-01
95;0.960000;0.000000e+00;0.000000e+00;1.157775e-01
96;0.970000;0.000000e+00;1.937013e-01;1.166552e-01
97;0.980000;0.000000e+00;3.734119e-01;1.527337e-01
98;0.990000;0.000000e+00;5.774091e-01;1.233464e-01
99;1.000000;0.000000e+00;5.792689e-01;1.623548e-01
100;1.010000;0.000000e+00;5.966901e-01;1.582404e-01
101;1.020000;0.000000e+00;5.696338e-01;5.360687e-01
102;1.030000;0.000000e+00;3.740728e-01;6.653834e-01
103;1.040000;0.000000e+00;3.969168e-01;8.325964e-01
104;1.050000;4.456913e+01;4.674105e-01;5.602202e-01
105;1.060000;8.904424e+01;7.247419e-01;4.067792e-01
106;1.070000;1.331090e+02;7.675999e-01;5.659143e-01
107;1.080000;1.320780e+02;7.842516e-01;7.385691e-01
108;1.090000;1.307891e+02;7.921612e-01;1.181467e+00
109;1.100000;1.294110e+02;7.881182e-01;1.126464e+00
110;1.110000;1.278815e+02;7.735794e-01;9.192047e-01
111;1.120000;1.256964e+02;7.446965e-01;6.955594e-01
112;1.130000;8.300977e+01;4.859056e-01;7.751585e-01
113;1.140000;4.100115e+01;2.363581e-01;1.063324e+00
114;1.150000;0.000000e+00;0.000000e+00;9.418961e-01
115;1.160000;0.000000e+00;0.000000e+00;6.492100e-01
116;1.170000;0.000000e+00;0.000000e+00;4.267775e-01
117;1.180000;0.000000e+00;0.000000e+00;3.246930e-01
118;1.190000;0.000000e+00;0.000000e+00;2.735211e-01
119;1.200000;0.000000e+00;0.000000e+00;2.873704e-01
120;1.210000;0.000000e+00;0.000000e+00;2.568685e-01
121;1.220000;0.000000e+00;2.204395e-01;2.420769e-01
122;1.230000;0.000000e+00;4.520976e-01;1.581094e-01
123;1.240000;4.055001e+01;6.974965e-01;2.026881e-01
124;1.250000;8.062675e+01;7.326329e-01;3.632092e-01
125;1.260000;1.205688e+02;7.550437e-01;5.002850e-01
126;1.270000;1.196321e+02;7.605381e-01;7.644084e-01
127;1.280000;1.183639e+02;7.524488e-01;9.126444e-01
128;1.290000;1.159055e+02;7.460679e-01;8.296537e-01
129;1.300000;1.130136e+02;7.460074e-01;8.153374e-01
130;1.310000;1.105214e+02;7.467405e-01;5.999500e-01
131;1.320000;1.088941e+02;7.472501e-01;6.378473e-01
132;1.330000;1.076761e+02;7.463642e-01;6.176662e-01
133;1.340000;1.072026e+02;7.481567e-01;8.030125e-01
134;1.350000;1.086485e+02;7.501158e-01;8.481059e-01
135;1.360000;1.115474e+02;7.510846e-01;5.974743e-01
136;1.370000;1.144177e+02;7.535658e-01;4.650236e-01
137;1.380000;1.159526e+02;7.576976e-01;4.492691e-01
138;1.390000;1.162947e+02;7.637962e-01;7.081116e-01
139;1.400000;1.159338e+02;7.672020e-01;6.783415e-01
140;1.410000;1.149334e+02;7.689874e-01;5.871421e-01
141;1.420000;1.136744e+02;7.683145e-01;6.691855e-01
142;1.430000;1.122152e+02;7.629763e-01;9.991562e-01
143;1.440000;1.103486e+02;7.557425e-01;1.305660e+00
144;1.450000;1.080594e+02;7.504106e-01;1.087182e+00
145;1.460000;1.057944e+02;7.508349e-01;7.130617e-01
146;1.470000;1.037567e+02;7.503029e-01;6.678185e-01
147;1.480000;1.017000e+02;7.458063e-01;6.506556e-01
148;1.490000;9.943290e+01;7.383953e-01;6.671417e-01
149;1.500000;9.678752e+01;7.276538e-01;5.419163e-01
150;1.510000;9.358343e+01;7.187145e-01;6.130704e-01
151;1.520000;9.037392e+01;7.125900e-01;5.781215e-01
152;1.530000;8.790314e+01;7.125731e-01;5.404003e-01
153;1.540000;8.732840e+01;7.083738e-01;3.461531e-01
154;1.550000;5.817694e+01;7.007406e-01;2.843507e-01
155;1.560000;2.936061e+01;6.991171e-01;3.059601e-01
156;1.570000;0.000000e+00;6.971308e-01;4.839021e-01
157;1.580000;0.000000e+00;6.799096e-01;4.756207e-01
158;1.590000;0.000000e+00;6.525264e-01;3.951156e-01
159;1.600000;0.000000e+00;4.211380e-01;3.357476e-01
160;1.610000;0.000000e+00;3.728510e-01;3.192864e-01
161;1.620000;0.000000e+00;3.562209e-01;2.356692e-01
162;1.630000;0.000000e+00;5.413126e-01;1.273700e-01
163;1.640000;0.000000e+00;5.389475e-01;1.262170e-01
164;1.650000;0.000000e+00;3.470350e-01;2.722830e-01
165;1.660000;0.000000e+00;1.619433e-01;3.041663e-01
166;1.670000;0.000000e+00;0.000000e+00;4.075724e-01
167;1.680000;0.000000e+00;0.000000e+00;2.581109e-01
168;1.690000;0.000000e+00;0.000000e+00;1.892300e-01
169;1.700000;0.000000e+00;0.000000e+00;1.562638e-01
170;1.700000;0.000000e+00;0.000000e+00;1.862424e-01
