frameIndex;frameTime;F0final_sma;voicingFinalUnclipped_sma;pcm_loudness_sma
0;0.010000;0.000000e+00;0.000000e+00;8.505782e-02
1;0.020000;0.000000e+00;0.000000e+00;2.071900e-01
2;0.030000;0.000000e+00;0.000000e+00;2.358540e-01
3;0.040000;0.000000e+00;0.000000e+00;2.114459e-01
4;0.050000;0.000000e+00;0.000000e+00;1.147931e-01
5;0.060000;0.000000e+00;1.648644e-01;1.068196e-01
6;0.070000;0.000000e+00;3.710650e-01;9.450142e-02
7;0.080000;0.000000e+00;6.032020e-01;1.094525e-01
8;0.090000;8.976627e+01;6.968808e-01;1.733480e-01
9;0.100000;1.795639e+02;7.634745e-01;3.767461e-01
10;0.110000;2.692702e+02;8.137827e-01;8.841629e-01
11;0.120000;2.688925e+02;8.428559e-01;1.030692e+00
12;0.130000;2.682164e+02;8.624019e-01;1.072995e+00
13;0.140000;2.676775e+02;8.735647e-01;8.405653e-01
14;0.150000;2.675309e+02;8.793924e-01;7.298332e-01
15;0.160000;2.675876e+02;8.807382e-01;7.213451e-01
16;0.170000;2.673205e+02;8.800697e-01;4.560738e-01
17;0.180000;2.665732e+02;8.796146e-01;5.371836e-01
18;0.190000;2.654935e+02;8.790326e-01;6.358200e-01
19;0.200000;2.643975e+02;8.792126e-01;8.119416e-01
20;0.210000;2.633845e+02;8.793054e-01;6.690235e-01
21;0.220000;2.622551e+02;8.779220e-01;4.912219e-01
22;0.230000;2.608068e+02;8.764483e-01;6.976247e-01
23;0.240000;2.590486e+02;8.750485e-01;1.256077e+00
24;0.250000;2.572436e+02;8.751438e-01;1.476554e+00
25;0.260000;2.557570e+02;8.758868e-01;1.271210e+00
26;0.270000;2.547366e+02;8.754320e-01;7.495392e-01
27;0.280000;2.538069e+02;8.720713e-01;5.324661e-01
28;0.290000;2.524005e+02;8.649262e-01;9.298676e-01
29;0.300000;2.501954e+02;8.564054e-01;9.718670e-01
30;0.310000;2.479345e+02;8.477848e-01;1.521170e+00
31;0.320000;2.463145e+02;8.340259e-01;1.135628e+00
32;0.330000;2.487886e+02;8.153905e-01;1.573784e+00
33;0.340000;2.521139e+02;8.051754e-01;1.059054e+00
34;0.350000;2.558382e+02;8.003933e-01;9.579548e-01
35;0.360000;2.576129e+02;7.914890e-01;4.648115e-01
36;0.370000;2.631427e+02;7.609221e-01;3.606874e-01
37;0.380000;1.775752e+02;7.226124e-01;3.464645e-01
38;0.390000;9.082853e+01;6.717735e-01;4.093757e-01
39;0.400000;0.000000e+00;6.306844e-01;3.792388e-01
40;0.410000;0.000000e+00;4.022913e-01;4.214955e-01
41;0.420000;0.000000e+00;1.979635e-01;3.156947e-01
42;0.430000;0.000000e+00;0.000000e+00;2.755501e-01
43;0.440000;0.000000e+00;0.000000e+00;1.541359e-01
44;0.450000;0.000000e+00;0.000000e+00;1.903464e-01
45;0.460000;0.000000e+00;0.000000e+00;2.398087e-01
46;0.470000;0.000000e+00;0.000000e+00;2.559138e-01
47;0.480000;0.000000e+00;0.000000e+00;1.886454e-01
48;0.490000;0.000000e+00;1.915973e-01;1.365522e-01
49;0.500000;0.000000e+00;3.394016e-01;1.581075e-01
50;0.510000;0.000000e+00;5.468764e-01;1.540988e-01
51;0.520000;1.191883e+02;5.949378e-01;1.965046e-01
52;0.530000;2.043003e+02;6.989471e-01;2.049763e-01
53;0.540000;2.898811e+02;7.711180e-01;2.461566e-01
54;0.550000;2.568719e+02;8.143994e-01;2.609864e-01
55;0.560000;2.589147e+02;8.450754e-01;1.013890e+00
56;0.570000;2.615252e+02;8.509506e-01;1.232434e+00
57;0.580000;2.640775e+02;8.531510e-01;1.149558e+00
58;0.590000;2.657295e+02;8.537425e-01;5.383919e-01
59;0.600000;2.669260e+02;8.414165e-01;4.978598e-01
60;0.610000;2.690819e+02;8.317660e-01;1.005899e+00
61;0.620000;2.730905e+02;8.277814e-01;1.177784e+00
62;0.630000;2.784633e+02;8.324929e-01;1.300380e+00
63;0.640000;2.849326e+02;8.365869e-01;1.084767e+00
64;0.650000;2.932331e+02;8.427111e-01;1.191250e+00
65;0.660000;3.014619e+02;8.550224e-01;1.315276e+00
66;0.670000;3.087910e+02;8.665637e-01;1.394504e+00
67;0.680000;3.145042e+02;8.670398e-01;1.246439e+00
68;0.690000;3.217117e+02;8.559383e-01;1.308003e+00
69;0.700000;3.300630e+02;8.353670e-01;1.678942e+00
70;0.710000;3.372322e+02;8.064541e-01;1.802254e+00
71;0.720000;3.382700e+02;7.740617e-01;1.437492e+00
72;0.730000;2.252330e+02;7.279484e-01;1.112372e+00
73;0.740000;1.112347e+02;6.687284e-01;8.832516e-01
74;0.750000;0.000000e+00;6.050450e-01;9.372510e-01
75;0.760000;0.000000e+00;5.689496e-01;4.935864e-01
76;0.770000;0.000000e+00;3.713858e-01;2.958401e-01
77;0.780000;0.000000e+00;1.883454e-01;1.075508e-01
78;0.790000;0.000000e+00;0.000000e+00;1.345259e-01
79;0.800000;0.000000e+00;0.000000e+00;1.675599e-01
80;0.810000;0.000000e+00;2.148883e-01;1.755660e-01
81;0.820000;1.425126e+02;4.860967e-01;1.796694e-01
82;0.830000;2.834173e+02;7.591652e-01;1.964939e-01
83;0.840000;4.142681e+02;8.132349e-01;2.197069e-01
84;0.850000;3.987578e+02;8.124299e-01;8.701231e-01
