frameIndex;frameTime;F0final_sma;voicingFinalUnclipped_sma;pcm_loudness_sma
0;0.010000;0.000000e+00;0.000000e+00;5.973463e-01
1;0.020000;0.000000e+00;1.951099e-01;5.525050e-01
2;0.030000;0.000000e+00;3.955362e-01;7.611158e-01
3;0.040000;0.000000e+00;6.069242e-01;1.491244e+00
4;0.050000;0.000000e+00;6.014493e-01;1.674943e+00
5;0.060000;0.000000e+00;5.976047e-01;1.427754e+00
6;0.070000;0.000000e+00;5.689607e-01;6.918328e-01
7;0.080000;1.029922e+02;6.164991e-01;7.608083e-01
8;0.090000;2.037581e+02;6.624588e-01;9.142039e-01
9;0.100000;2.996916e+02;7.206703e-01;8.872907e-01
10;0.110000;2.807396e+02;7.213039e-01;7.695380e-01
11;0.120000;2.615287e+02;7.206160e-01;6.084523e-01
12;0.130000;2.475635e+02;7.177246e-01;9.166378e-01
13;0.140000;1.635234e+02;7.118992e-01;8.419328e-01
14;0.150000;8.196835e+01;6.831600e-01;1.342764e+00
15;0.160000;0.000000e+00;6.751281e-01;1.701041e+00
16;0.170000;0.000000e+00;6.521511e-01;1.720108e+00
17;0.180000;0.000000e+00;6.601725e-01;1.730893e+00
18;0.190000;0.000000e+00;6.562966e-01;1.755937e+00
19;0.200000;0.000000e+00;6.749095e-01;1.649880e+00
20;0.210000;0.000000e+00;6.747798e-01;1.108823e+00
21;0.220000;0.000000e+00;6.463760e-01;3.110301e-01
22;0.230000;0.000000e+00;6.230913e-01;3.378038e-01
23;0.240000;0.000000e+00;6.004617e-01;2.735378e-01
24;0.250000;0.000000e+00;6.187501e-01;4.059173e-01
25;0.260000;0.000000e+00;6.270353e-01;3.437240e-01
26;0.270000;0.000000e+00;6.178502e-01;3.860060e-01
27;0.280000;0.000000e+00;5.807972e-01;3.105398e-01
28;0.290000;0.000000e+00;5.457709e-01;3.803821e-01
29;0.300000;0.000000e+00;5.230113e-01;3.197375e-01
30;0.310000;0.000000e+00;3.440235e-01;3.077455e-01
31;0.320000;0.000000e+00;1.664317e-01;2.379032e-01
32;0.330000;0.000000e+00;0.000000e+00;2.586794e-01
33;0.340000;0.000000e+00;0.000000e+00;2.612279e-01
34;0.350000;0.000000e+00;0.000000e+00;2.221342e-01
35;0.350000;0.000000e+00;0.000000e+00;2.135678e-01
