frameIndex;frameTime;F0final_sma;voicingFinalUnclipped_sma;pcm_loudness_sma
0;0.010000;0.000000e+00;0.000000e+00;7.344727e-02
1;0.020000;0.000000e+00;1.905678e-01;4.896485e-02
2;0.030000;0.000000e+00;1.905678e-01;7.362054e-02
3;0.040000;0.000000e+00;3.852438e-01;7.893141e-02
4;0.050000;0.000000e+00;3.819320e-01;1.335281e-01
5;0.060000;0.000000e+00;5.556172e-01;1.088724e-01
6;0.070000;0.000000e+00;3.609412e-01;1.282173e-01
7;0.080000;0.000000e+00;1.736851e-01;9.187166e-02
8;0.090000;0.000000e+00;0.000000e+00;1.044977e-01
9;0.100000;0.000000e+00;0.000000e+00;1.418439e-01
10;0.110000;0.000000e+00;1.511310e-01;1.585028e-01
11;0.120000;0.000000e+00;3.522501e-01;1.486188e-01
12;0.130000;0.000000e+00;5.573196e-01;9.924286e-02
13;0.140000;8.617142e+01;6.425754e-01;1.152367e-01
14;0.150000;1.721031e+02;7.050160e-01;2.591212e-01
15;0.160000;2.563444e+02;7.743000e-01;2.814640e-01
16;0.170000;2.534306e+02;8.189306e-01;4.549119e-01
17;0.180000;2.499112e+02;8.362227e-01;5.055478e-01
18;0.190000;2.468571e+02;8.378170e-01;8.196676e-01
19;0.200000;2.438664e+02;8.279819e-01;1.142534e+00
20;0.210000;2.410660e+02;8.017425e-01;1.210689e+00
21;0.220000;1.598787e+02;7.453918e-01;1.261772e+00
22;0.230000;7.961185e+01;6.814315e-01;8.243368e-01
23;0.240000;0.000000e+00;6.304690e-01;6.429951e-01
24;0.250000;0.000000e+00;5.815940e-01;2.886801e-01
25;0.260000;0.000000e+00;5.379303e-01;1.880374e-01
26;0.270000;0.000000e+00;4.930396e-01;1.826818e-01
27;0.280000;0.000000e+00;4.834936e-01;1.897182e-01
28;0.290000;0.000000e+00;4.691470e-01;3.419074e-01
29;0.300000;0.000000e+00;4.546995e-01;2.949508e-01
30;0.310000;0.000000e+00;4.282641e-01;3.466373e-01
31;0.320000;0.000000e+00;4.244188e-01;2.463198e-01
32;0.330000;0.000000e+00;4.267021e-01;2.198672e-01
33;0.340000;0.000000e+00;4.601970e-01;1.694935e-01
34;0.350000;0.000000e+00;5.038409e-01;2.170401e-01
35;0.360000;0.000000e+00;5.546833e-01;6.084270e-01
36;0.370000;0.000000e+00;5.919260e-01;8.156979e-01
37;0.380000;0.000000e+00;5.864522e-01;8.465655e-01
38;0.390000;0.000000e+00;6.003554e-01;9.591759e-01
39;0.400000;0.000000e+00;5.958807e-01;6.976986e-01
40;0.410000;0.000000e+00;6.189220e-01;9.375153e-01
41;0.420000;0.000000e+00;6.169387e-01;9.265107e-01
42;0.430000;0.000000e+00;6.203421e-01;1.494585e+00
43;0.440000;0.000000e+00;6.245044e-01;1.275049e+00
44;0.450000;0.000000e+00;6.230199e-01;7.871727e-01
45;0.460000;0.000000e+00;6.166061e-01;7.590320e-01
46;0.470000;0.000000e+00;5.871668e-01;7.293254e-01
47;0.480000;9.346029e+01;6.245683e-01;1.200650e+00
48;0.490000;1.864517e+02;6.933284e-01;9.433088e-01
49;0.500000;2.790668e+02;7.865685e-01;1.189723e+00
50;0.510000;2.767118e+02;8.095276e-01;8.265970e-01
51;0.520000;2.729831e+02;8.200211e-01;6.816581e-01
52;0.530000;2.690140e+02;8.262924e-01;5.995908e-01
53;0.540000;2.656103e+02;8.383344e-01;1.050115e+00
54;0.550000;2.626756e+02;8.370591e-01;1.240109e+00
55;0.560000;2.565977e+02;8.255774e-01;1.172809e+00
56;0.570000;2.496756e+02;8.167613e-01;1.024501e+00
57;0.580000;2.415828e+02;8.131951e-01;9.098843e-01
58;0.590000;2.343434e+02;8.091429e-01;1.443932e+00
59;0.600000;2.255954e+02;7.940602e-01;1.487150e+00
60;0.610000;2.169723e+02;7.757454e-01;1.403293e+00
61;0.620000;2.066860e+02;7.550458e-01;1.369282e+00
62;0.630000;1.346544e+02;7.281722e-01;9.052230e-01
63;0.640000;6.504233e+01;6.953203e-01;1.021771e+00
64;0.650000;5.057827e+01;6.855557e-01;6.595638e-01
65;0.660000;1.509741e+02;7.032392e-01;8.110698e-01
66;0.670000;3.489015e+02;7.316424e-01;7.306193e-01
67;0.680000;4.962922e+02;7.369012e-01;6.401318e-01
68;0.690000;3.958964e+02;6.932260e-01;7.320473e-01
69;0.700000;1.979690e+02;6.627070e-01;1.090585e+00
70;0.710000;0.000000e+00;6.259384e-01;1.071996e+00
71;0.720000;0.000000e+00;6.055236e-01;9.340907e-01
72;0.730000;0.000000e+00;5.737641e-01;6.265275e-01
73;0.740000;0.000000e+00;5.759130e-01;4.233575e-01
74;0.750000;0.000000e+00;6.148106e-01;3.512219e-01
75;0.760000;0.000000e+00;6.327279e-01;2.599334e-01
76;0.770000;0.000000e+00;6.041620e-01;2.073036e-01
77;0.780000;0.000000e+00;5.668322e-01;2.861739e-01
78;0.790000;0.000000e+00;5.682006e-01;1.716436e-01
79;0.800000;0.000000e+00;5.699333e-01;2.295070e-01
80;0.810000;0.000000e+00;3.852687e-01;1.946994e-01
81;0.820000;0.000000e+00;1.786199e-01;2.536262e-01
82;0.830000;0.000000e+00;0.000000e+00;2.600667e-01
83;0.840000;0.000000e+00;0.000000e+00;2.013811e-01
84;0.840000;0.000000e+00;0.000000e+00;1.507849e-01
