frameIndex;frameTime;F0final_sma;voicingFinalUnclipped_sma;pcm_loudness_sma
0;0.010000;0.000000e+00;0.000000e+00;1.380091e-01
1;0.020000;0.000000e+00;0.000000e+00;1.475991e-01
2;0.030000;0.000000e+00;0.000000e+00;1.907512e-01
3;0.040000;0.000000e+00;0.000000e+00;2.363065e-01
4;0.050000;0.000000e+00;0.000000e+00;2.874353e-01
5;0.060000;0.000000e+00;0.000000e+00;2.495027e-01
6;0.070000;0.000000e+00;1.760076e-01;1.630183e-01
7;0.080000;0.000000e+00;3.483626e-01;1.080783e-01
8;0.090000;0.000000e+00;3.483626e-01;1.374919e-01
9;0.100000;0.000000e+00;1.723549e-01;1.790901e-01
10;0.110000;0.000000e+00;0.000000e+00;1.532995e-01
11;0.120000;0.000000e+00;0.000000e+00;8.397938e-02
12;0.130000;0.000000e+00;2.108687e-01;1.131889e-01
13;0.140000;0.000000e+00;4.020144e-01;1.105384e-01
14;0.150000;0.000000e+00;6.251773e-01;2.090611e-01
15;0.160000;0.000000e+00;6.440072e-01;1.843503e-01
16;0.170000;0.000000e+00;6.848386e-01;4.197851e-01
17;0.180000;0.000000e+00;6.977478e-01;5.970353e-01
18;0.190000;0.000000e+00;6.998311e-01;8.209519e-01
19;0.200000;0.000000e+00;7.002511e-01;9.961357e-01
20;0.210000;0.000000e+00;6.859260e-01;9.481665e-01
21;0.220000;0.000000e+00;6.591465e-01;8.862000e-01
22;0.230000;0.000000e+00;4.267493e-01;5.663158e-01
23;0.240000;0.000000e+00;3.952913e-01;4.702353e-01
24;0.250000;0.000000e+00;3.478104e-01;3.284633e-01
25;0.260000;0.000000e+00;3.478104e-01;3.435555e-01
26;0.270000;0.000000e+00;1.575213e-01;2.724586e-01
27;0.280000;0.000000e+00;1.402909e-01;4.188617e-01
28;0.290000;0.000000e+00;2.841196e-01;4.938360e-01
29;0.300000;0.000000e+00;4.434764e-01;6.209646e-01
30;0.310000;0.000000e+00;3.031855e-01;6.869117e-01
31;0.320000;0.000000e+00;3.662605e-01;5.191092e-01
32;0.330000;0.000000e+00;2.069037e-01;6.903786e-01
33;0.340000;0.000000e+00;3.846266e-01;9.890587e-01
34;0.350000;0.000000e+00;3.605269e-01;1.228620e+00
35;0.360000;0.000000e+00;5.407450e-01;1.357562e+00
36;0.370000;0.000000e+00;5.450659e-01;8.988658e-01
37;0.380000;0.000000e+00;5.469097e-01;1.064586e+00
38;0.390000;0.000000e+00;5.540138e-01;8.979598e-01
39;0.400000;0.000000e+00;5.414292e-01;9.485076e-01
40;0.410000;0.000000e+00;5.571525e-01;7.199296e-01
41;0.420000;0.000000e+00;5.887880e-01;5.211697e-01
42;0.430000;0.000000e+00;6.431239e-01;4.040714e-01
43;0.440000;0.000000e+00;6.640081e-01;3.308676e-01
44;0.450000;0.000000e+00;6.626541e-01;5.388984e-01
45;0.460000;0.000000e+00;6.480722e-01;7.305503e-01
46;0.470000;0.000000e+00;6.351120e-01;1.241588e+00
47;0.480000;0.000000e+00;6.265029e-01;1.313165e+00
48;0.490000;0.000000e+00;6.391048e-01;1.582888e+00
49;0.500000;0.000000e+00;6.529585e-01;9.774105e-01
50;0.510000;0.000000e+00;6.663118e-01;9.245235e-01
51;0.520000;0.000000e+00;6.493431e-01;5.713376e-01
52;0.530000;0.000000e+00;6.354052e-01;9.144918e-01
53;0.540000;0.000000e+00;6.285319e-01;9.179345e-01
54;0.550000;0.000000e+00;6.411088e-01;1.066602e+00
55;0.560000;0.000000e+00;6.379510e-01;1.125477e+00
56;0.570000;0.000000e+00;6.289600e-01;1.007172e+00
57;0.580000;0.000000e+00;6.180484e-01;9.102613e-01
58;0.590000;0.000000e+00;6.132840e-01;9.106693e-01
59;0.600000;0.000000e+00;5.972481e-01;7.090951e-01
60;0.610000;0.000000e+00;5.811840e-01;5.802637e-01
61;0.610000;0.000000e+00;5.713429e-01;2.130621e-01
