frameIndex;frameTime;F0final_sma;voicingFinalUnclipped_sma;pcm_loudness_sma
0;0.010000;0.000000e+00;1.917634e-01;2.478492e-01
1;0.020000;5.196626e+01;4.406016e-01;2.101838e-01
2;0.030000;1.035808e+02;6.992437e-01;1.855306e-01
3;0.040000;1.544223e+02;7.730405e-01;1.894488e-01
4;0.050000;1.528273e+02;7.915083e-01;2.263445e-01
5;0.060000;1.512060e+02;8.048038e-01;3.314838e-01
6;0.070000;1.501489e+02;8.146047e-01;4.240546e-01
7;0.080000;1.494770e+02;8.241541e-01;6.662640e-01
8;0.090000;1.493597e+02;8.276860e-01;7.353137e-01
9;0.100000;1.496909e+02;8.271654e-01;1.098745e+00
10;0.110000;1.502976e+02;8.259704e-01;8.932430e-01
11;0.120000;1.510502e+02;8.268706e-01;8.663990e-01
12;0.130000;1.518750e+02;8.310230e-01;3.915312e-01
13;0.140000;1.527266e+02;8.353596e-01;6.859618e-01
14;0.150000;1.535168e+02;8.397035e-01;6.361244e-01
15;0.160000;1.540598e+02;8.414688e-01;8.746344e-01
16;0.170000;1.544396e+02;8.424851e-01;6.658518e-01
17;0.180000;1.546685e+02;8.426521e-01;1.037241e+00
18;0.190000;1.549482e+02;8.431779e-01;9.669198e-01
19;0.200000;1.552638e+02;8.435788e-01;1.049179e+00
20;0.210000;1.554487e+02;8.433014e-01;1.181495e+00
21;0.220000;1.554711e+02;8.424602e-01;1.364314e+00
22;0.230000;1.553125e+02;8.414091e-01;1.769638e+00
23;0.240000;1.549765e+02;8.406423e-01;1.477938e+00
24;0.250000;1.545623e+02;8.412302e-01;1.256932e+00
25;0.260000;1.542107e+02;8.426636e-01;6.016090e-01
26;0.270000;1.539342e+02;8.431197e-01;5.214881e-01
27;0.280000;1.536176e+02;8.416247e-01;5.392911e-01
28;0.290000;1.532144e+02;8.396435e-01;9.176469e-01
29;0.300000;1.529050e+02;8.402119e-01;8.068218e-01
30;0.310000;1.527484e+02;8.400071e-01;8.875469e-01
31;0.320000;1.525830e+02;8.402280e-01;6.584530e-01
32;0.330000;1.524036e+02;8.390017e-01;8.458843e-01
33;0.340000;1.522077e+02;8.394902e-01;1.257698e+00
34;0.350000;1.521583e+02;8.386468e-01;1.232513e+00
35;0.360000;1.521964e+02;8.388087e-01;1.304917e+00
36;0.370000;1.522747e+02;8.388541e-01;1.193820e+00
37;0.380000;1.523914e+02;8.384770e-01;1.596592e+00
38;0.390000;1.526208e+02;8.370087e-01;1.317400e+00
39;0.400000;1.530688e+02;8.351816e-01;1.114790e+00
40;0.410000;1.537622e+02;8.359542e-01;7.267897e-01
41;0.420000;1.543753e+02;8.375998e-01;6.481450e-01
42;0.430000;1.547215e+02;8.391889e-01;3.510231e-01
43;0.440000;1.545554e+02;8.375565e-01;7.193425e-01
44;0.450000;1.539640e+02;8.352970e-01;8.147844e-01
45;0.460000;1.531151e+02;8.335484e-01;1.249532e+00
46;0.470000;1.523755e+02;8.333622e-01;9.176587e-01
47;0.480000;1.519951e+02;8.336162e-01;8.442025e-01
48;0.490000;1.521634e+02;8.325499e-01;4.682657e-01
49;0.500000;1.527199e+02;8.314585e-01;4.459707e-01
50;0.510000;1.534906e+02;8.303621e-01;5.345727e-01
51;0.520000;1.540368e+02;8.295625e-01;7.232211e-01
52;0.530000;1.540398e+02;8.293818e-01;1.212080e+00
53;0.540000;1.535711e+02;8.291003e-01;1.476360e+00
54;0.550000;1.528913e+02;8.286549e-01;1.731988e+00
55;0.560000;1.524403e+02;8.256320e-01;1.251603e+00
56;0.570000;1.522870e+02;8.217015e-01;9.584913e-01
57;0.580000;1.522237e+02;8.201675e-01;6.216323e-01
58;0.590000;1.520804e+02;8.173269e-01;4.736091e-01
59;0.600000;1.517689e+02;8.127220e-01;3.756543e-01
60;0.610000;1.512266e+02;8.029374e-01;3.658627e-01
61;0.620000;1.507520e+02;7.953961e-01;4.358918e-01
62;0.630000;1.507766e+02;7.874641e-01;4.977700e-01
63;0.640000;1.519558e+02;7.807922e-01;4.546365e-01
64;0.650000;1.542844e+02;7.674090e-01;4.617416e-01
65;0.660000;1.570099e+02;7.462791e-01;4.617416e-01
66;0.670000;1.056758e+02;7.008020e-01;3.236423e-01
67;0.680000;5.322736e+01;6.554843e-01;3.737288e-01
68;0.690000;0.000000e+00;5.968691e-01;3.958994e-01
69;0.700000;0.000000e+00;5.607237e-01;3.741433e-01
70;0.710000;0.000000e+00;5.492269e-01;2.352438e-01
71;0.720000;0.000000e+00;3.688491e-01;1.302497e-01
72;0.730000;0.000000e+00;1.928950e-01;1.711338e-01
73;0.740000;0.000000e+00;0.000000e+00;1.519479e-01
74;0.750000;0.000000e+00;1.768829e-01;1.330983e-01
75;0.760000;0.000000e+00;3.863368e-01;1.030847e-01
76;0.770000;0.000000e+00;5.984197e-01;8.551124e-02
77;0.780000;0.000000e+00;6.341326e-01;2.310056e-01
78;0.790000;0.000000e+00;6.303361e-01;2.784747e-01
79;0.800000;0.000000e+00;6.424587e-01;5.449293e-01
80;0.810000;5.673672e+01;6.772772e-01;6.527797e-01
81;0.820000;1.138732e+02;7.400874e-01;7.099108e-01
82;0.830000;1.719179e+02;7.880618e-01;5.119349e-01
