frameIndex;frameTime;F0final_sma;voicingFinalUnclipped_sma;pcm_loudness_sma
0;0.010000;0.000000e+00;1.751302e-01;3.059473e-01
1;0.020000;0.000000e+00;3.583378e-01;2.773118e-01
2;0.030000;0.000000e+00;5.446641e-01;4.177714e-01
3;0.040000;0.000000e+00;5.675748e-01;9.375265e-01
4;0.050000;0.000000e+00;6.045230e-01;1.463935e+00
5;0.060000;0.000000e+00;6.396198e-01;1.757075e+00
6;0.070000;0.000000e+00;6.360314e-01;1.551650e+00
7;0.080000;0.000000e+00;6.067619e-01;1.599914e+00
8;0.090000;0.000000e+00;5.799110e-01;1.769895e+00
9;0.100000;0.000000e+00;5.682538e-01;1.555228e+00
10;0.110000;0.000000e+00;5.502228e-01;1.092345e+00
11;0.120000;0.000000e+00;5.119330e-01;5.863999e-01
12;0.130000;0.000000e+00;3.291377e-01;4.808973e-01
13;0.140000;0.000000e+00;3.466334e-01;5.137947e-01
14;0.150000;0.000000e+00;4.071621e-01;4.251123e-01
15;0.160000;9.377712e+01;6.414016e-01;4.793760e-01
16;0.170000;1.886014e+02;6.879981e-01;6.312625e-01
17;0.180000;2.831066e+02;7.107427e-01;7.265404e-01
18;0.190000;2.361865e+02;7.217546e-01;6.905642e-01
19;0.200000;1.877404e+02;7.324335e-01;7.485955e-01
20;0.210000;1.390508e+02;7.401806e-01;5.672478e-01
21;0.220000;1.371228e+02;7.325228e-01;7.490930e-01
22;0.230000;9.074457e+01;7.135264e-01;4.910226e-01
23;0.240000;4.492892e+01;6.754497e-01;9.755567e-01
24;0.250000;0.000000e+00;6.606253e-01;1.015628e+00
25;0.260000;0.000000e+00;6.576653e-01;9.682109e-01
26;0.270000;0.000000e+00;6.570057e-01;6.847833e-01
27;0.280000;0.000000e+00;6.672039e-01;6.250007e-01
28;0.290000;0.000000e+00;6.666122e-01;5.900596e-01
29;0.300000;0.000000e+00;6.531428e-01;3.711636e-01
30;0.310000;0.000000e+00;6.171199e-01;2.118988e-01
31;0.320000;0.000000e+00;5.980032e-01;3.635616e-01
32;0.330000;0.000000e+00;6.049763e-01;5.938291e-01
33;0.340000;0.000000e+00;6.291538e-01;5.448098e-01
34;0.350000;3.955881e+01;6.578178e-01;5.404932e-01
35;0.360000;7.831788e+01;6.915855e-01;4.321189e-01
36;0.370000;7.831788e+01;6.998021e-01;5.171924e-01
37;0.380000;3.875907e+01;4.651765e-01;5.741168e-01
38;0.390000;0.000000e+00;2.293388e-01;4.830466e-01
39;0.390000;0.000000e+00;0.000000e+00;3.836177e-01
