frameIndex;frameTime;F0final_sma;voicingFinalUnclipped_sma;pcm_loudness_sma
0;0.010000;0.000000e+00;2.016592e-01;1.930558e-01
1;0.020000;0.000000e+00;3.813423e-01;1.941233e-01
2;0.030000;0.000000e+00;5.792406e-01;1.734196e-01
3;0.040000;0.000000e+00;5.868215e-01;2.502813e-01
4;0.050000;0.000000e+00;4.071384e-01;2.614681e-01
5;0.060000;0.000000e+00;3.830274e-01;2.182180e-01
6;0.070000;0.000000e+00;3.586029e-01;1.736865e-01
7;0.080000;0.000000e+00;5.301108e-01;1.566177e-01
8;0.090000;0.000000e+00;5.357948e-01;1.669352e-01
9;0.100000;0.000000e+00;5.433889e-01;2.431414e-01
10;0.110000;0.000000e+00;5.722170e-01;3.792064e-01
11;0.120000;0.000000e+00;5.750068e-01;5.230157e-01
12;0.130000;0.000000e+00;6.136614e-01;5.506292e-01
13;0.140000;8.329881e+01;6.676556e-01;7.153757e-01
14;0.150000;1.655953e+02;7.482608e-01;7.633528e-01
15;0.160000;2.463210e+02;7.769507e-01;6.870652e-01
16;0.170000;2.456702e+02;7.801062e-01;3.739544e-01
17;0.180000;2.472358e+02;7.884462e-01;4.852524e-01
18;0.190000;2.504159e+02;8.065257e-01;6.704797e-01
19;0.200000;2.515326e+02;8.289079e-01;8.188441e-01
20;0.210000;2.514205e+02;8.401429e-01;9.141995e-01
21;0.220000;2.511340e+02;8.461999e-01;9.616209e-01
22;0.230000;2.506705e+02;8.500031e-01;1.226808e+00
23;0.240000;2.500779e+02;8.540901e-01;1.001565e+00
24;0.250000;2.494939e+02;8.611873e-01;1.139938e+00
25;0.260000;2.492834e+02;8.686569e-01;6.782792e-01
26;0.270000;2.495366e+02;8.708797e-01;1.358868e+00
27;0.280000;2.506061e+02;8.660475e-01;1.099338e+00
28;0.290000;2.530680e+02;8.602131e-01;2.083514e+00
29;0.300000;2.561196e+02;8.565732e-01;1.490470e+00
30;0.310000;2.584860e+02;8.466561e-01;2.142122e+00
31;0.320000;2.582042e+02;8.091992e-01;1.737118e+00
32;0.330000;1.717420e+02;7.407157e-01;1.576298e+00
33;0.340000;8.527096e+01;6.596533e-01;8.290995e-01
34;0.350000;0.000000e+00;6.039348e-01;4.274951e-01
35;0.360000;0.000000e+00;5.943513e-01;3.068233e-01
36;0.370000;0.000000e+00;6.213122e-01;3.038007e-01
37;0.380000;0.000000e+00;6.261351e-01;1.616502e-01
38;0.390000;0.000000e+00;5.927188e-01;2.451338e-01
39;0.400000;0.000000e+00;5.643265e-01;2.011373e-01
40;0.410000;0.000000e+00;5.672790e-01;1.972405e-01
41;0.420000;0.000000e+00;5.994869e-01;1.923594e-01
42;0.430000;0.000000e+00;5.937068e-01;3.127517e-01
43;0.440000;0.000000e+00;5.749434e-01;3.843140e-01
44;0.450000;0.000000e+00;5.320099e-01;4.876150e-01
45;0.460000;0.000000e+00;4.824301e-01;5.448693e-01
46;0.470000;0.000000e+00;4.734636e-01;6.451584e-01
47;0.480000;8.901855e+01;5.525505e-01;7.775408e-01
48;0.490000;1.778474e+02;6.776273e-01;6.398906e-01
49;0.500000;2.665161e+02;7.766168e-01;4.733824e-01
50;0.510000;2.654181e+02;8.061514e-01;2.884408e-01
51;0.520000;2.632632e+02;8.052790e-01;5.949550e-01
52;0.530000;2.579252e+02;7.846828e-01;8.751822e-01
53;0.540000;2.488857e+02;7.610736e-01;1.113841e+00
54;0.550000;3.148361e+02;7.511771e-01;1.160356e+00
55;0.560000;3.803385e+02;7.445546e-01;1.282107e+00
56;0.570000;4.408136e+02;7.412564e-01;1.441074e+00
57;0.580000;2.881892e+02;7.193674e-01;1.525309e+00
58;0.590000;2.007641e+02;7.299059e-01;1.359984e+00
59;0.600000;1.218813e+02;7.341278e-01;1.286812e+00
60;0.610000;1.813953e+02;7.635335e-01;1.123650e+00
61;0.620000;1.793491e+02;7.696245e-01;1.181187e+00
62;0.630000;1.773038e+02;7.774527e-01;1.447057e+00
63;0.640000;1.764154e+02;7.718976e-01;1.862148e+00
64;0.650000;1.764070e+02;7.611759e-01;1.846434e+00
65;0.660000;1.782571e+02;7.468748e-01;1.238514e+00
66;0.670000;1.196316e+02;7.042152e-01;7.201403e-01
67;0.680000;6.027834e+01;6.471056e-01;6.425198e-01
68;0.690000;0.000000e+00;4.047402e-01;6.062244e-01
69;0.700000;0.000000e+00;1.927452e-01;4.775058e-01
70;0.710000;0.000000e+00;0.000000e+00;2.613404e-01
71;0.720000;0.000000e+00;0.000000e+00;3.581247e-01
72;0.730000;0.000000e+00;0.000000e+00;3.514491e-01
73;0.740000;0.000000e+00;1.721153e-01;4.484015e-01
74;0.750000;0.000000e+00;3.394708e-01;3.427919e-01
75;0.760000;0.000000e+00;5.070981e-01;3.290594e-01
76;0.770000;0.000000e+00;3.349828e-01;2.591636e-01
77;0.780000;0.000000e+00;1.676272e-01;2.281027e-01
78;0.790000;0.000000e+00;1.757291e-01;1.870995e-01
79;0.800000;0.000000e+00;3.497044e-01;1.522488e-01
80;0.810000;0.000000e+00;5.236797e-01;1.369823e-01
81;0.810000;0.000000e+00;5.219260e-01;8.161727e-02
