frameIndex;frameTime;F0final_sma;voicingFinalUnclipped_sma;pcm_loudness_sma
0;0.010000;0.000000e+00;0.000000e+00;1.086154e-02
1;0.020000;0.000000e+00;1.996906e-01;8.374977e-02
2;0.030000;0.000000e+00;1.996906e-01;1.349440e-01
3;0.040000;0.000000e+00;1.996906e-01;1.399202e-01
4;0.050000;0.000000e+00;1.679200e-01;1.643094e-01
5;0.060000;0.000000e+00;3.396175e-01;1.351456e-01
6;0.070000;0.000000e+00;5.254716e-01;1.507344e-01
7;0.080000;0.000000e+00;3.575515e-01;7.283754e-02
8;0.090000;0.000000e+00;1.858541e-01;9.904639e-02
9;0.100000;0.000000e+00;0.000000e+00;1.635691e-01
10;0.110000;0.000000e+00;1.917250e-01;1.982281e-01
11;0.120000;0.000000e+00;4.214789e-01;2.045856e-01
12;0.130000;7.537640e+01;6.812055e-01;1.680876e-01
13;0.140000;1.502530e+02;7.646183e-01;1.724438e-01
14;0.150000;2.248633e+02;8.138790e-01;1.687509e-01
15;0.160000;2.240379e+02;8.340952e-01;5.369881e-01
16;0.170000;2.236807e+02;8.379086e-01;7.447620e-01
17;0.180000;2.239138e+02;8.387305e-01;9.405263e-01
18;0.190000;2.250567e+02;8.378252e-01;8.391754e-01
19;0.200000;2.266318e+02;8.396693e-01;1.009155e+00
20;0.210000;2.285044e+02;8.418002e-01;1.078258e+00
21;0.220000;2.300202e+02;8.453112e-01;9.541087e-01
22;0.230000;2.320166e+02;8.480430e-01;9.965794e-01
23;0.240000;2.345004e+02;8.501587e-01;1.385071e+00
24;0.250000;2.374381e+02;8.504329e-01;1.520141e+00
25;0.260000;2.400008e+02;8.383103e-01;1.436484e+00
26;0.270000;2.421601e+02;8.190793e-01;1.511008e+00
27;0.280000;2.441142e+02;8.036935e-01;1.485106e+00
28;0.290000;2.460370e+02;8.082584e-01;1.311888e+00
29;0.300000;2.487675e+02;8.190337e-01;8.236390e-01
30;0.310000;2.524094e+02;8.314074e-01;7.895005e-01
31;0.320000;2.554943e+02;8.248510e-01;1.045199e+00
