frameIndex;frameTime;F0final_sma;voicingFinalUnclipped_sma;pcm_loudness_sma
0;0.010000;0.000000e+00;0.000000e+00;3.268979e-01
1;0.020000;0.000000e+00;0.000000e+00;3.091253e-01
2;0.030000;0.000000e+00;0.000000e+00;3.127598e-01
3;0.040000;0.000000e+00;0.000000e+00;3.055475e-01
4;0.050000;0.000000e+00;0.000000e+00;2.450828e-01
5;0.060000;0.000000e+00;0.000000e+00;1.577267e-01
6;0.070000;0.000000e+00;0.000000e+00;1.435413e-01
7;0.080000;0.000000e+00;1.723542e-01;1.584249e-01
8;0.090000;0.000000e+00;3.382609e-01;2.386057e-01
9;0.100000;0.000000e+00;5.392712e-01;2.338509e-01
10;0.110000;0.000000e+00;5.941846e-01;3.215868e-01
11;0.120000;0.000000e+00;6.332684e-01;2.461898e-01
12;0.130000;0.000000e+00;6.392046e-01;2.946012e-01
13;0.140000;0.000000e+00;6.360680e-01;4.610578e-01
14;0.150000;3.414747e+01;6.741390e-01;6.485301e-01
15;0.160000;6.839520e+01;7.140777e-01;8.764345e-01
16;0.170000;1.022814e+02;7.414260e-01;1.049774e+00
17;0.180000;1.018288e+02;7.538695e-01;1.057765e+00
18;0.190000;1.014027e+02;7.632161e-01;8.213676e-01
19;0.200000;1.017590e+02;7.691417e-01;4.614767e-01
20;0.210000;1.025866e+02;7.710658e-01;3.222543e-01
21;0.220000;1.036728e+02;7.695189e-01;4.707233e-01
22;0.230000;1.046164e+02;7.664859e-01;6.042287e-01
23;0.240000;1.054101e+02;7.640838e-01;6.838859e-01
24;0.250000;1.058035e+02;7.639925e-01;7.809497e-01
25;0.260000;1.057984e+02;7.620261e-01;1.006228e+00
26;0.270000;1.055220e+02;7.588773e-01;1.024918e+00
27;0.280000;1.050877e+02;7.530205e-01;1.076971e+00
28;0.290000;1.046277e+02;7.458799e-01;6.904293e-01
29;0.300000;1.040000e+02;7.311705e-01;6.804379e-01
30;0.310000;6.913306e+01;7.123380e-01;4.655633e-01
31;0.320000;3.441198e+01;6.968781e-01;5.945362e-01
32;0.330000;0.000000e+00;6.922285e-01;6.454030e-01
33;0.340000;0.000000e+00;6.848164e-01;7.397217e-01
34;0.350000;0.000000e+00;4.550115e-01;7.553481e-01
35;0.360000;0.000000e+00;2.224926e-01;7.332644e-01
36;0.370000;0.000000e+00;0.000000e+00;6.027567e-01
37;0.380000;0.000000e+00;0.000000e+00;4.642272e-01
38;0.390000;0.000000e+00;0.000000e+00;3.164770e-01
39;0.400000;0.000000e+00;0.000000e+00;2.656265e-01
40;0.410000;0.000000e+00;1.756179e-01;2.376510e-01
41;0.420000;0.000000e+00;3.526555e-01;2.403651e-01
42;0.430000;0.000000e+00;5.208595e-01;2.443372e-01
43;0.440000;0.000000e+00;5.778775e-01;3.294380e-01
44;0.450000;4.179942e+01;6.513999e-01;4.695978e-01
45;0.460000;8.381712e+01;7.419587e-01;4.687039e-01
46;0.470000;1.261705e+02;7.695809e-01;5.381597e-01
47;0.480000;1.268616e+02;7.793806e-01;8.184108e-01
48;0.490000;1.270944e+02;7.776796e-01;1.081532e+00
49;0.500000;1.266507e+02;7.649526e-01;1.986173e+00
50;0.510000;8.416024e+01;7.288448e-01;1.755835e+00
51;0.520000;4.190969e+01;6.399691e-01;1.729136e+00
52;0.530000;0.000000e+00;5.602332e-01;9.501717e-01
53;0.540000;0.000000e+00;5.087771e-01;1.167285e+00
54;0.550000;0.000000e+00;5.281755e-01;9.261299e-01
55;0.560000;0.000000e+00;5.571582e-01;5.951571e-01
56;0.570000;0.000000e+00;5.934802e-01;4.445755e-01
57;0.580000;0.000000e+00;6.001395e-01;5.482751e-01
58;0.590000;0.000000e+00;5.888025e-01;8.705198e-01
59;0.600000;0.000000e+00;5.484908e-01;1.083975e+00
60;0.610000;0.000000e+00;5.211915e-01;1.262560e+00
61;0.620000;0.000000e+00;3.357506e-01;1.098845e+00
62;0.630000;0.000000e+00;1.669444e-01;7.276064e-01
63;0.640000;0.000000e+00;0.000000e+00;4.960035e-01
64;0.650000;0.000000e+00;0.000000e+00;4.673311e-01
65;0.660000;0.000000e+00;0.000000e+00;4.406722e-01
66;0.670000;0.000000e+00;0.000000e+00;4.053089e-01
67;0.670000;0.000000e+00;0.000000e+00;3.702274e-01
