frameIndex;frameTime;F0final_sma;voicingFinalUnclipped_sma;pcm_loudness_sma
0;0.010000;0.000000e+00;1.881703e-01;1.490477e-01
1;0.020000;0.000000e+00;1.881703e-01;1.653790e-01
2;0.030000;0.000000e+00;3.859313e-01;1.660446e-01
3;0.040000;0.000000e+00;4.023711e-01;1.483656e-01
4;0.050000;0.000000e+00;6.104398e-01;1.540727e-01
5;0.060000;0.000000e+00;4.126789e-01;1.566677e-01
6;0.070000;0.000000e+00;3.771949e-01;1.138579e-01
7;0.080000;0.000000e+00;3.453398e-01;6.937656e-02
8;0.090000;0.000000e+00;5.474727e-01;1.080247e-01
9;0.100000;0.000000e+00;5.847088e-01;1.517261e-01
10;0.110000;0.000000e+00;6.061851e-01;2.611834e-01
11;0.120000;0.000000e+00;4.040523e-01;5.297399e-01
12;0.130000;0.000000e+00;4.122693e-01;8.072723e-01
13;0.140000;8.487634e+01;4.665053e-01;8.409954e-01
14;0.150000;1.690537e+02;7.358495e-01;6.452782e-01
15;0.160000;2.536794e+02;7.959911e-01;6.079142e-01
16;0.170000;2.539577e+02;8.232027e-01;6.537315e-01
17;0.180000;2.545454e+02;8.286773e-01;9.233630e-01
18;0.190000;2.535475e+02;8.235139e-01;7.920806e-01
19;0.200000;2.496926e+02;8.123493e-01;1.173982e+00
20;0.210000;2.463167e+02;8.115853e-01;1.046908e+00
21;0.220000;2.437828e+02;8.197411e-01;1.287101e+00
22;0.230000;2.430293e+02;8.322617e-01;1.047343e+00
23;0.240000;2.414384e+02;8.405038e-01;1.184157e+00
24;0.250000;2.394342e+02;8.435773e-01;1.020247e+00
25;0.260000;2.368493e+02;8.424156e-01;9.400108e-01
26;0.270000;2.333476e+02;8.333579e-01;8.466446e-01
27;0.280000;2.289675e+02;8.187706e-01;8.678417e-01
28;0.290000;2.228492e+02;7.967526e-01;9.244526e-01
29;0.300000;2.148889e+02;7.860222e-01;7.870488e-01
30;0.310000;2.069892e+02;7.916804e-01;7.726086e-01
31;0.320000;2.012351e+02;8.136430e-01;6.326171e-01
32;0.330000;1.988310e+02;8.316873e-01;8.407359e-01
33;0.340000;1.976617e+02;8.316742e-01;9.222878e-01
34;0.350000;1.966588e+02;7.943115e-01;9.749113e-01
35;0.360000;1.307266e+02;5.137583e-01;8.454602e-01
36;0.370000;6.508596e+01;2.419136e-01;7.855139e-01
37;0.380000;0.000000e+00;0.000000e+00;6.641580e-01
38;0.390000;0.000000e+00;0.000000e+00;7.094839e-01
39;0.400000;0.000000e+00;0.000000e+00;5.383060e-01
40;0.410000;0.000000e+00;0.000000e+00;6.819072e-01
41;0.420000;0.000000e+00;0.000000e+00;3.981416e-01
42;0.430000;0.000000e+00;0.000000e+00;3.807620e-01
43;0.440000;0.000000e+00;1.757291e-01;1.624628e-01
44;0.450000;0.000000e+00;3.569762e-01;2.097050e-01
45;0.460000;0.000000e+00;5.532702e-01;2.204589e-01
46;0.470000;0.000000e+00;5.833669e-01;3.808895e-01
47;0.480000;0.000000e+00;6.025784e-01;3.498162e-01
48;0.490000;0.000000e+00;5.725194e-01;3.829666e-01
49;0.500000;0.000000e+00;5.708032e-01;3.788956e-01
50;0.510000;0.000000e+00;5.847986e-01;5.153975e-01
51;0.520000;0.000000e+00;6.434622e-01;5.366591e-01
52;0.530000;0.000000e+00;6.719704e-01;3.925342e-01
53;0.540000;0.000000e+00;6.673607e-01;3.764246e-01
54;0.550000;0.000000e+00;6.299381e-01;4.417428e-01
55;0.560000;0.000000e+00;5.856102e-01;4.612977e-01
56;0.570000;0.000000e+00;5.596609e-01;4.709760e-01
57;0.580000;0.000000e+00;5.627738e-01;3.891329e-01
58;0.590000;0.000000e+00;5.488380e-01;4.488910e-01
59;0.600000;0.000000e+00;5.412506e-01;3.208601e-01
60;0.610000;0.000000e+00;5.372431e-01;2.487083e-01
61;0.620000;0.000000e+00;3.628890e-01;3.259125e-01
62;0.630000;0.000000e+00;3.898788e-01;3.140557e-01
63;0.640000;0.000000e+00;3.834316e-01;3.549461e-01
64;0.650000;0.000000e+00;3.834316e-01;3.491562e-01
65;0.660000;0.000000e+00;1.801344e-01;4.270246e-01
66;0.670000;0.000000e+00;0.000000e+00;4.258440e-01
67;0.680000;0.000000e+00;0.000000e+00;3.897759e-01
68;0.690000;0.000000e+00;2.192948e-01;3.419849e-01
69;0.700000;0.000000e+00;2.192948e-01;3.715014e-01
70;0.710000;0.000000e+00;2.192948e-01;2.508302e-01
71;0.720000;0.000000e+00;2.075576e-01;3.239109e-01
72;0.730000;0.000000e+00;2.075576e-01;2.849747e-01
73;0.740000;0.000000e+00;2.075576e-01;3.574004e-01
74;0.750000;0.000000e+00;1.892490e-01;2.405145e-01
75;0.760000;0.000000e+00;1.892490e-01;2.547887e-01
76;0.770000;0.000000e+00;3.975134e-01;1.985192e-01
77;0.780000;0.000000e+00;2.082645e-01;2.571926e-01
78;0.790000;0.000000e+00;2.082645e-01;2.016866e-01
79;0.800000;0.000000e+00;0.000000e+00;1.618105e-01
80;0.800000;0.000000e+00;0.000000e+00;9.108897e-02
