frameIndex;frameTime;F0final_sma;voicingFinalUnclipped_sma;pcm_loudness_sma
0;0.010000;0.000000e+00;0.000000e+00;3.746638e-02
1;0.020000;0.000000e+00;0.000000e+00;6.684200e-02
2;0.030000;0.000000e+00;0.000000e+00;1.138650e-01
3;0.040000;0.000000e+00;0.000000e+00;1.901414e-01
4;0.050000;0.000000e+00;0.000000e+00;2.336540e-01
5;0.060000;0.000000e+00;0.000000e+00;2.572050e-01
6;0.070000;0.000000e+00;0.000000e+00;1.926003e-01
7;0.080000;0.000000e+00;0.000000e+00;2.265048e-01
8;0.090000;0.000000e+00;0.000000e+00;2.446434e-01
9;0.100000;0.000000e+00;1.845893e-01;2.744115e-01
10;0.110000;0.000000e+00;3.699612e-01;2.057943e-01
11;0.120000;0.000000e+00;5.429839e-01;2.010910e-01
12;0.130000;0.000000e+00;3.583947e-01;1.404358e-01
13;0.140000;0.000000e+00;3.848349e-01;1.299238e-01
14;0.150000;0.000000e+00;4.320654e-01;1.032422e-01
15;0.160000;0.000000e+00;6.589215e-01;1.447042e-01
16;0.170000;5.037479e+01;6.868311e-01;2.387672e-01
17;0.180000;9.870342e+01;7.195302e-01;5.888162e-01
18;0.190000;1.461385e+02;7.467127e-01;7.408829e-01
19;0.200000;1.419650e+02;7.604216e-01;1.059115e+00
20;0.210000;1.390185e+02;7.523936e-01;9.364076e-01
21;0.220000;9.158339e+01;7.290896e-01;1.022840e+00
22;0.230000;4.538211e+01;7.008958e-01;9.238362e-01
23;0.240000;0.000000e+00;6.793693e-01;7.788896e-01
24;0.250000;0.000000e+00;6.611476e-01;5.582736e-01
25;0.260000;0.000000e+00;5.863282e-01;2.281800e-01
26;0.270000;0.000000e+00;5.483199e-01;1.677973e-01
27;0.280000;0.000000e+00;3.358070e-01;1.405212e-01
28;0.290000;0.000000e+00;4.061819e-01;3.001196e-01
29;0.300000;0.000000e+00;2.207924e-01;9.527934e-01
30;0.310000;0.000000e+00;2.207924e-01;1.078080e+00
31;0.320000;0.000000e+00;0.000000e+00;9.495502e-01
32;0.330000;0.000000e+00;0.000000e+00;9.481227e-01
33;0.340000;0.000000e+00;0.000000e+00;1.180474e+00
34;0.350000;0.000000e+00;0.000000e+00;2.085140e+00
35;0.360000;0.000000e+00;0.000000e+00;1.685923e+00
36;0.370000;0.000000e+00;1.053605e-02;1.654686e+00
37;0.380000;0.000000e+00;2.231337e-01;9.264358e-01
38;0.390000;0.000000e+00;4.473559e-01;1.038951e+00
39;0.400000;0.000000e+00;4.368198e-01;6.730919e-01
40;0.410000;4.404810e+01;4.680195e-01;6.106199e-01
41;0.420000;8.704643e+01;4.901454e-01;3.444997e-01
42;0.430000;1.289297e+02;7.406699e-01;6.593853e-01
43;0.440000;1.255188e+02;7.476521e-01;1.112009e+00
44;0.450000;1.223199e+02;7.537292e-01;1.296062e+00
45;0.460000;1.198986e+02;7.571583e-01;1.018252e+00
46;0.470000;1.184909e+02;7.564567e-01;9.837679e-01
47;0.480000;1.175059e+02;7.482913e-01;9.744822e-01
48;0.490000;1.158798e+02;7.393984e-01;1.115572e+00
49;0.500000;1.135739e+02;7.341009e-01;8.543908e-01
50;0.510000;1.109344e+02;7.322251e-01;7.515631e-01
51;0.520000;1.084171e+02;7.330373e-01;7.363526e-01
52;0.530000;1.059053e+02;7.341108e-01;7.476609e-01
53;0.540000;1.033918e+02;7.365307e-01;9.022732e-01
54;0.550000;1.007901e+02;7.348731e-01;1.092080e+00
55;0.560000;9.899507e+01;7.331966e-01;1.112808e+00
56;0.570000;9.813062e+01;7.236354e-01;1.027441e+00
57;0.580000;6.541392e+01;4.794200e-01;1.015788e+00
58;0.590000;3.279704e+01;2.352426e-01;9.667073e-01
59;0.600000;0.000000e+00;2.234686e-01;8.475019e-01
60;0.610000;0.000000e+00;2.234686e-01;8.595470e-01
61;0.620000;0.000000e+00;4.295097e-01;6.163881e-01
62;0.630000;0.000000e+00;4.158365e-01;4.476686e-01
63;0.640000;0.000000e+00;4.158365e-01;2.131847e-01
64;0.650000;0.000000e+00;4.006611e-01;2.877311e-01
65;0.660000;0.000000e+00;1.908657e-01;2.614353e-01
66;0.670000;0.000000e+00;1.908657e-01;1.390699e-01
67;0.680000;0.000000e+00;1.792532e-01;1.384369e-01
68;0.690000;0.000000e+00;1.792532e-01;2.035789e-01
69;0.700000;0.000000e+00;3.540541e-01;2.461443e-01
70;0.710000;0.000000e+00;1.748009e-01;1.421360e-01
71;0.720000;0.000000e+00;1.748009e-01;1.516060e-01
72;0.730000;0.000000e+00;1.889283e-01;1.852574e-01
73;0.740000;0.000000e+00;3.778566e-01;1.797954e-01
74;0.740000;0.000000e+00;5.667849e-01;1.175285e-01
