frameIndex;frameTime;F0final_sma;voicingFinalUnclipped_sma;pcm_loudness_sma
0;0.010000;0.000000e+00;1.914074e-01;8.852505e-02
1;0.020000;0.000000e+00;3.847567e-01;8.766916e-02
2;0.030000;0.000000e+00;5.897756e-01;8.023319e-02
3;0.040000;0.000000e+00;3.983682e-01;8.883920e-02
4;0.050000;0.000000e+00;2.050189e-01;8.426326e-02
5;0.060000;0.000000e+00;0.000000e+00;9.876569e-02
6;0.070000;0.000000e+00;1.686877e-01;1.089778e-01
7;0.080000;0.000000e+00;3.709165e-01;1.006512e-01
8;0.090000;0.000000e+00;5.823706e-01;1.155347e-01
9;0.100000;0.000000e+00;6.393756e-01;1.149391e-01
10;0.110000;5.030344e+01;6.819075e-01;1.185651e-01
11;0.120000;1.012617e+02;7.224927e-01;2.386405e-01
12;0.130000;1.523386e+02;7.499439e-01;4.201588e-01
13;0.140000;1.541623e+02;7.598403e-01;7.046225e-01
14;0.150000;1.575208e+02;7.666241e-01;1.132240e+00
15;0.160000;1.614547e+02;7.846688e-01;1.315047e+00
16;0.170000;1.652366e+02;7.994397e-01;1.239451e+00
17;0.180000;1.682713e+02;8.098306e-01;9.446712e-01
18;0.190000;1.720093e+02;8.101732e-01;6.834854e-01
19;0.200000;1.754311e+02;8.164494e-01;7.251391e-01
20;0.210000;1.777655e+02;8.246028e-01;8.349205e-01
21;0.220000;1.788870e+02;8.315827e-01;8.236995e-01
22;0.230000;1.791912e+02;8.337181e-01;8.252293e-01
23;0.240000;1.788854e+02;8.336583e-01;6.703946e-01
24;0.250000;1.782925e+02;8.312278e-01;8.802419e-01
25;0.260000;1.775516e+02;8.275230e-01;1.155331e+00
26;0.270000;1.764445e+02;8.166115e-01;1.045867e+00
27;0.280000;1.745758e+02;7.953984e-01;8.857403e-01
28;0.290000;1.727034e+02;7.708426e-01;6.108416e-01
29;0.300000;1.699610e+02;7.380137e-01;7.821151e-01
30;0.310000;1.125525e+02;4.831463e-01;8.288372e-01
31;0.320000;5.553055e+01;2.335673e-01;6.954079e-01
32;0.330000;0.000000e+00;1.981288e-01;4.147474e-01
33;0.340000;0.000000e+00;3.891854e-01;2.220713e-01
34;0.350000;0.000000e+00;5.791345e-01;1.189711e-01
35;0.360000;0.000000e+00;5.698832e-01;1.216484e-01
36;0.370000;0.000000e+00;5.627433e-01;1.368365e-01
37;0.380000;0.000000e+00;5.357190e-01;1.277201e-01
38;0.390000;0.000000e+00;4.803213e-01;9.427100e-02
39;0.400000;0.000000e+00;4.714181e-01;7.648794e-02
40;0.410000;0.000000e+00;3.084932e-01;7.459179e-02
41;0.420000;0.000000e+00;1.750136e-01;9.998682e-02
42;0.430000;6.965387e+01;2.383729e-01;1.161867e-01
43;0.440000;1.392179e+02;5.018017e-01;2.363559e-01
44;0.450000;2.087336e+02;7.727303e-01;2.630900e-01
45;0.460000;2.084545e+02;8.012764e-01;6.665970e-01
46;0.470000;2.078974e+02;7.809428e-01;9.111512e-01
47;0.480000;1.383818e+02;5.100142e-01;1.008909e+00
48;0.490000;6.900694e+01;4.308886e-01;8.430603e-01
49;0.500000;0.000000e+00;3.567837e-01;6.367166e-01
50;0.510000;0.000000e+00;4.739229e-01;8.401362e-01
51;0.520000;0.000000e+00;2.861294e-01;6.030084e-01
52;0.530000;0.000000e+00;2.945004e-01;5.636296e-01
53;0.540000;0.000000e+00;3.554549e-01;5.345513e-01
54;0.550000;0.000000e+00;5.379022e-01;7.393474e-01
55;0.560000;0.000000e+00;5.449346e-01;8.532184e-01
56;0.570000;0.000000e+00;5.625606e-01;7.448516e-01
57;0.580000;0.000000e+00;5.480347e-01;7.529354e-01
58;0.590000;0.000000e+00;3.636411e-01;8.378237e-01
59;0.600000;0.000000e+00;1.679214e-01;6.266763e-01
60;0.610000;0.000000e+00;0.000000e+00;3.642751e-01
61;0.620000;0.000000e+00;2.122221e-01;1.283591e-01
62;0.630000;0.000000e+00;4.351067e-01;2.005812e-01
63;0.640000;0.000000e+00;6.587122e-01;2.313529e-01
64;0.650000;4.025262e+01;6.810124e-01;2.693863e-01
65;0.660000;7.484655e+01;6.997645e-01;4.203038e-01
66;0.670000;1.091943e+02;7.238672e-01;4.614510e-01
67;0.680000;1.027321e+02;7.339404e-01;4.778925e-01
68;0.690000;1.015856e+02;7.367854e-01;8.354933e-01
69;0.700000;1.007302e+02;7.277710e-01;1.174334e+00
70;0.710000;6.693971e+01;7.124364e-01;1.401686e+00
71;0.720000;3.349228e+01;6.658916e-01;1.188998e+00
72;0.730000;0.000000e+00;6.282745e-01;1.071675e+00
73;0.740000;0.000000e+00;5.934663e-01;1.205295e+00
74;0.750000;0.000000e+00;6.043354e-01;1.046875e+00
75;0.760000;0.000000e+00;6.209400e-01;7.862285e-01
76;0.770000;0.000000e+00;6.522591e-01;3.732693e-01
77;0.780000;0.000000e+00;6.742436e-01;2.899515e-01
78;0.790000;0.000000e+00;6.941483e-01;4.030668e-01
79;0.800000;0.000000e+00;6.994288e-01;3.472713e-01
80;0.810000;0.000000e+00;6.918113e-01;3.020971e-01
81;0.820000;0.000000e+00;4.542252e-01;2.078048e-01
82;0.830000;0.000000e+00;4.426997e-01;1.935682e-01
83;0.840000;0.000000e+00;2.195267e-01;1.033030e-01
84;0.850000;0.000000e+00;4.138109e-01;9.960825e-02
85;0.860000;0.000000e+00;3.982320e-01;1.925621e-01
86;0.870000;0.000000e+00;3.982320e-01;2.625392e-01
87;0.880000;0.000000e+00;2.039478e-01;2.290029e-01
88;0.890000;0.000000e+00;0.000000e+00;2.322329e-01
89;0.900000;0.000000e+00;1.836094e-01;2.490235e-01
90;0.910000;0.000000e+00;1.836094e-01;2.792610e-01
91;0.920000;0.000000e+00;3.807018e-01;3.087316e-01
92;0.930000;0.000000e+00;4.113427e-01;2.999892e-01
93;0.940000;0.000000e+00;6.127579e-01;3.209345e-01
94;0.950000;0.000000e+00;6.297504e-01;2.410500e-01
95;0.960000;0.000000e+00;6.295849e-01;2.352320e-01
96;0.960000;0.000000e+00;6.422546e-01;2.374623e-01
