frameIndex;frameTime;F0final_sma;voicingFinalUnclipped_sma;pcm_loudness_sma
0;0.010000;0.000000e+00;1.773252e-01;1.435712e-01
1;0.020000;0.000000e+00;3.641834e-01;3.850691e-01
2;0.030000;0.000000e+00;5.526726e-01;4.394610e-01
3;0.040000;0.000000e+00;5.416955e-01;5.665436e-01
4;0.050000;0.000000e+00;5.736889e-01;5.427309e-01
5;0.060000;0.000000e+00;6.099810e-01;5.502153e-01
6;0.070000;0.000000e+00;6.771114e-01;5.490463e-01
7;0.080000;0.000000e+00;6.862493e-01;4.280549e-01
8;0.090000;4.451798e+01;7.165318e-01;4.326235e-01
9;0.100000;8.912357e+01;7.474743e-01;1.015847e+00
10;0.110000;1.337564e+02;7.880101e-01;1.004044e+00
11;0.120000;1.338597e+02;8.001855e-01;9.278048e-01
12;0.130000;1.336489e+02;8.008110e-01;4.945601e-01
13;0.140000;1.331646e+02;7.969930e-01;4.278119e-01
14;0.150000;1.326048e+02;7.933215e-01;5.421621e-01
15;0.160000;1.323111e+02;7.900136e-01;5.727608e-01
16;0.170000;1.327617e+02;7.851408e-01;6.051469e-01
17;0.180000;1.336685e+02;7.841137e-01;5.197902e-01
18;0.190000;1.347328e+02;7.866130e-01;3.071403e-01
19;0.200000;1.354905e+02;7.919490e-01;3.199174e-01
20;0.210000;1.359960e+02;7.946915e-01;4.257058e-01
21;0.220000;1.364147e+02;7.963374e-01;6.631067e-01
22;0.230000;1.369340e+02;7.985724e-01;6.586228e-01
23;0.240000;1.377269e+02;8.018554e-01;6.756147e-01
24;0.250000;1.388284e+02;8.044454e-01;5.304457e-01
25;0.260000;1.397896e+02;8.067839e-01;5.405440e-01
26;0.270000;1.406203e+02;8.087972e-01;1.017393e+00
27;0.280000;1.413344e+02;8.109692e-01;1.035619e+00
28;0.290000;1.423165e+02;8.109180e-01;9.638979e-01
29;0.300000;1.435129e+02;8.096307e-01;4.257880e-01
30;0.310000;1.445188e+02;8.050003e-01;3.497345e-01
31;0.320000;1.448859e+02;7.868050e-01;8.323083e-01
32;0.330000;9.659211e+01;7.411386e-01;7.493040e-01
33;0.340000;4.818665e+01;4.751232e-01;9.296672e-01
34;0.350000;0.000000e+00;2.236258e-01;6.993464e-01
35;0.360000;0.000000e+00;0.000000e+00;6.918372e-01
36;0.370000;0.000000e+00;0.000000e+00;5.416067e-01
37;0.380000;0.000000e+00;0.000000e+00;2.996415e-01
38;0.390000;0.000000e+00;0.000000e+00;2.575387e-01
39;0.400000;0.000000e+00;0.000000e+00;1.003663e-01
40;0.410000;0.000000e+00;0.000000e+00;3.405321e-02
41;0.420000;0.000000e+00;0.000000e+00;1.088807e-01
42;0.430000;0.000000e+00;1.295259e-01;1.787140e-01
43;0.440000;0.000000e+00;3.242617e-01;2.498118e-01
44;0.450000;0.000000e+00;5.052451e-01;2.091128e-01
45;0.460000;0.000000e+00;5.324640e-01;1.673964e-01
46;0.470000;0.000000e+00;3.377282e-01;2.106759e-01
47;0.480000;0.000000e+00;3.371881e-01;4.260073e-01
48;0.490000;0.000000e+00;3.718371e-01;5.923389e-01
49;0.500000;0.000000e+00;5.673516e-01;7.249466e-01
50;0.510000;0.000000e+00;5.917627e-01;6.466014e-01
51;0.520000;0.000000e+00;5.959429e-01;6.031185e-01
52;0.530000;0.000000e+00;5.908826e-01;4.799984e-01
53;0.540000;0.000000e+00;5.772041e-01;4.171551e-01
54;0.550000;0.000000e+00;5.634745e-01;3.396226e-01
55;0.560000;0.000000e+00;5.535502e-01;4.450893e-01
56;0.570000;0.000000e+00;3.623743e-01;5.964158e-01
57;0.580000;0.000000e+00;3.818703e-01;7.859948e-01
58;0.590000;0.000000e+00;4.334125e-01;6.646540e-01
59;0.600000;0.000000e+00;6.672881e-01;4.891576e-01
60;0.610000;0.000000e+00;6.902448e-01;2.975908e-01
61;0.620000;0.000000e+00;6.765177e-01;2.394689e-01
62;0.630000;0.000000e+00;6.578000e-01;3.700044e-01
63;0.640000;0.000000e+00;6.624591e-01;3.597970e-01
64;0.650000;0.000000e+00;6.759864e-01;4.507765e-01
65;0.660000;0.000000e+00;6.771509e-01;7.268072e-01
66;0.670000;7.984664e+01;6.821825e-01;1.136893e+00
67;0.680000;1.581955e+02;6.919414e-01;1.071519e+00
68;0.690000;3.124346e+02;7.148193e-01;6.496113e-01
69;0.700000;2.325880e+02;7.068502e-01;5.859805e-01
70;0.710000;1.542391e+02;6.861316e-01;6.804915e-01
71;0.720000;0.000000e+00;6.509561e-01;9.920619e-01
72;0.730000;0.000000e+00;6.335825e-01;1.028070e+00
73;0.740000;0.000000e+00;6.088462e-01;8.650134e-01
74;0.750000;0.000000e+00;6.018453e-01;7.179636e-01
75;0.760000;0.000000e+00;5.964904e-01;5.641082e-01
76;0.770000;0.000000e+00;6.005785e-01;1.444060e+00
77;0.780000;0.000000e+00;6.015541e-01;1.340177e+00
78;0.790000;0.000000e+00;6.030993e-01;1.334352e+00
79;0.800000;0.000000e+00;6.066613e-01;5.779657e-01
80;0.810000;0.000000e+00;6.199448e-01;4.785102e-01
81;0.820000;0.000000e+00;6.304648e-01;2.721971e-01
82;0.830000;0.000000e+00;6.427702e-01;3.599166e-01
83;0.840000;0.000000e+00;6.384534e-01;6.509373e-01
84;0.850000;0.000000e+00;6.375852e-01;5.743827e-01
