frameIndex;frameTime;F0final_sma;voicingFinalUnclipped_sma;pcm_loudness_sma
0;0.010000;0.000000e+00;0.000000e+00;2.086705e-01
1;0.020000;0.000000e+00;0.000000e+00;1.625011e-01
2;0.030000;0.000000e+00;1.813319e-01;1.697447e-01
3;0.040000;0.000000e+00;3.704376e-01;1.430466e-01
4;0.050000;0.000000e+00;5.649713e-01;1.595572e-01
5;0.060000;0.000000e+00;5.256956e-01;1.107380e-01
6;0.070000;0.000000e+00;5.185502e-01;1.177331e-01
7;0.080000;0.000000e+00;5.301936e-01;1.391937e-01
8;0.090000;0.000000e+00;5.687996e-01;2.025140e-01
9;0.100000;0.000000e+00;5.966397e-01;3.226737e-01
10;0.110000;0.000000e+00;5.903044e-01;5.905340e-01
11;0.120000;0.000000e+00;6.142357e-01;6.148614e-01
12;0.130000;0.000000e+00;6.108213e-01;7.725434e-01
13;0.140000;0.000000e+00;5.901147e-01;6.529704e-01
14;0.150000;0.000000e+00;5.947392e-01;8.600869e-01
15;0.160000;4.196068e+01;6.218319e-01;5.719916e-01
16;0.170000;8.249662e+01;6.865556e-01;3.768416e-01
17;0.180000;1.224897e+02;7.271069e-01;1.494409e-01
18;0.190000;1.199060e+02;7.481176e-01;3.679873e-01
19;0.200000;1.185258e+02;7.618619e-01;5.086614e-01
20;0.210000;1.178265e+02;7.709968e-01;5.716764e-01
21;0.220000;1.175682e+02;7.751177e-01;3.645179e-01
22;0.230000;1.170832e+02;7.751617e-01;4.699813e-01
23;0.240000;1.160294e+02;7.756841e-01;4.424128e-01
24;0.250000;1.148500e+02;7.780166e-01;6.580110e-01
25;0.260000;1.138360e+02;7.797003e-01;5.071185e-01
26;0.270000;1.128624e+02;7.769051e-01;1.040882e+00
27;0.280000;1.118865e+02;7.734700e-01;1.194835e+00
28;0.290000;1.111317e+02;7.705532e-01;1.109277e+00
29;0.300000;1.107445e+02;7.634980e-01;7.703003e-01
30;0.310000;7.378110e+01;7.382432e-01;6.034569e-01
31;0.320000;3.687921e+01;6.948634e-01;6.968244e-01
32;0.330000;0.000000e+00;4.452870e-01;5.289455e-01
33;0.340000;0.000000e+00;2.980579e-01;3.600129e-01
34;0.350000;0.000000e+00;8.502360e-02;4.047531e-01
35;0.360000;0.000000e+00;8.502360e-02;4.199199e-01
36;0.370000;0.000000e+00;0.000000e+00;5.424367e-01
37;0.380000;0.000000e+00;1.791376e-01;5.229614e-01
38;0.390000;0.000000e+00;3.892451e-01;4.588362e-01
39;0.400000;0.000000e+00;5.946604e-01;4.346922e-01
40;0.410000;0.000000e+00;6.109551e-01;5.467109e-01
41;0.420000;0.000000e+00;6.015278e-01;6.797355e-01
42;0.430000;0.000000e+00;6.076832e-01;6.446897e-01
43;0.440000;0.000000e+00;6.000613e-01;6.808333e-01
44;0.450000;0.000000e+00;5.767502e-01;5.744292e-01
45;0.460000;0.000000e+00;5.453761e-01;6.006246e-01
46;0.470000;0.000000e+00;5.408461e-01;4.425140e-01
47;0.480000;0.000000e+00;5.080969e-01;4.623232e-01
48;0.490000;0.000000e+00;5.348451e-01;4.264912e-01
49;0.500000;0.000000e+00;5.607922e-01;3.642739e-01
50;0.510000;0.000000e+00;6.298181e-01;2.332871e-01
51;0.520000;1.204468e+02;6.611708e-01;2.219087e-01
52;0.530000;2.405354e+02;6.961343e-01;1.246433e+00
53;0.540000;2.405354e+02;7.124436e-01;1.346685e+00
54;0.550000;1.200886e+02;6.992537e-01;1.696990e+00
55;0.560000;7.661005e+01;7.036504e-01;6.147741e-01
56;0.570000;1.533324e+02;7.272702e-01;7.467278e-01
57;0.580000;2.303510e+02;7.453157e-01;1.051255e+00
58;0.590000;1.537409e+02;7.260415e-01;1.450584e+00
59;0.600000;7.701858e+01;6.917084e-01;1.237059e+00
60;0.610000;0.000000e+00;6.219246e-01;6.487409e-01
61;0.620000;0.000000e+00;5.923886e-01;4.463203e-01
62;0.630000;0.000000e+00;5.730473e-01;5.472557e-01
63;0.640000;0.000000e+00;6.061760e-01;5.957160e-01
64;0.650000;0.000000e+00;6.387280e-01;6.585841e-01
65;0.660000;0.000000e+00;6.580758e-01;6.326529e-01
66;0.670000;0.000000e+00;4.515776e-01;5.178524e-01
67;0.680000;0.000000e+00;4.172955e-01;3.814969e-01
68;0.690000;0.000000e+00;3.995641e-01;3.658931e-01
69;0.700000;0.000000e+00;3.995641e-01;3.416148e-01
70;0.710000;0.000000e+00;2.015171e-01;2.197315e-01
71;0.720000;0.000000e+00;0.000000e+00;2.361288e-01
72;0.730000;0.000000e+00;0.000000e+00;1.877634e-01
73;0.740000;0.000000e+00;0.000000e+00;2.611777e-01
74;0.750000;0.000000e+00;1.773505e-01;1.873898e-01
75;0.760000;0.000000e+00;3.547010e-01;1.671141e-01
76;0.760000;0.000000e+00;5.320516e-01;8.941595e-02
