frameIndex;frameTime;F0final_sma;voicingFinalUnclipped_sma;pcm_loudness_sma
0;0.010000;0.000000e+00;0.000000e+00;1.703365e-01
1;0.020000;0.000000e+00;0.000000e+00;1.266495e-01
2;0.030000;0.000000e+00;0.000000e+00;7.583788e-02
3;0.040000;0.000000e+00;0.000000e+00;1.209694e-01
4;0.050000;0.000000e+00;0.000000e+00;1.518352e-01
5;0.060000;0.000000e+00;0.000000e+00;1.730385e-01
6;0.070000;0.000000e+00;1.789958e-01;1.588387e-01
7;0.080000;0.000000e+00;3.807907e-01;1.099886e-01
8;0.090000;0.000000e+00;5.835565e-01;1.191823e-01
9;0.100000;0.000000e+00;6.006524e-01;1.251337e-01
10;0.110000;0.000000e+00;3.988576e-01;1.671783e-01
11;0.120000;0.000000e+00;1.960917e-01;1.481645e-01
12;0.130000;0.000000e+00;0.000000e+00;1.899343e-01
13;0.140000;0.000000e+00;1.978275e-01;1.731366e-01
14;0.150000;0.000000e+00;4.072120e-01;2.065705e-01
15;0.160000;0.000000e+00;6.376997e-01;1.162607e-01
16;0.170000;0.000000e+00;6.771675e-01;1.511606e-01
17;0.180000;0.000000e+00;7.005726e-01;1.084325e-01
18;0.190000;3.459982e+01;7.187068e-01;3.001159e-01
19;0.200000;6.895839e+01;7.330751e-01;4.358745e-01
20;0.210000;1.029879e+02;7.505590e-01;6.274380e-01
21;0.220000;1.020489e+02;7.480192e-01;5.951886e-01
22;0.230000;1.009232e+02;7.408516e-01;8.176246e-01
23;0.240000;9.980499e+01;7.372551e-01;7.034744e-01
24;0.250000;9.898229e+01;7.410709e-01;8.301842e-01
25;0.260000;9.862144e+01;7.465964e-01;6.896929e-01
26;0.270000;9.857894e+01;7.499545e-01;6.334341e-01
27;0.280000;9.862360e+01;7.503395e-01;8.032856e-01
28;0.290000;9.855894e+01;7.488693e-01;9.414799e-01
29;0.300000;9.840292e+01;7.464168e-01;9.085299e-01
30;0.310000;9.815776e+01;7.442416e-01;6.397364e-01
31;0.320000;9.782475e+01;7.424951e-01;2.545635e-01
32;0.330000;9.735155e+01;7.387664e-01;4.363023e-01
33;0.340000;9.670463e+01;7.354252e-01;8.261175e-01
34;0.350000;9.603796e+01;7.360984e-01;8.658876e-01
35;0.360000;9.545399e+01;7.402681e-01;1.222458e+00
36;0.370000;9.502480e+01;7.442496e-01;8.898679e-01
37;0.380000;9.483666e+01;7.470016e-01;1.269984e+00
38;0.390000;9.491991e+01;7.489409e-01;1.251607e+00
39;0.400000;9.518446e+01;7.489368e-01;1.113973e+00
40;0.410000;9.547795e+01;7.468803e-01;1.056331e+00
41;0.420000;9.574165e+01;7.437093e-01;1.026448e+00
42;0.430000;9.604771e+01;7.421750e-01;9.705597e-01
43;0.440000;9.647774e+01;7.387335e-01;7.602194e-01
44;0.450000;9.723780e+01;7.331817e-01;2.895232e-01
45;0.460000;6.510567e+01;7.125196e-01;2.671475e-01
46;0.470000;3.276257e+01;6.933321e-01;2.145779e-01
47;0.480000;0.000000e+00;6.599628e-01;3.152327e-01
48;0.490000;0.000000e+00;6.658674e-01;3.692472e-01
49;0.500000;0.000000e+00;6.783444e-01;4.544844e-01
50;0.510000;0.000000e+00;6.967449e-01;4.613746e-01
51;0.520000;0.000000e+00;6.975595e-01;4.791012e-01
52;0.530000;0.000000e+00;6.921348e-01;4.123887e-01
53;0.540000;0.000000e+00;6.900697e-01;4.786727e-01
54;0.550000;0.000000e+00;6.842889e-01;4.414545e-01
55;0.560000;0.000000e+00;6.471410e-01;5.628524e-01
56;0.570000;0.000000e+00;6.229157e-01;8.250793e-01
57;0.580000;0.000000e+00;6.159740e-01;1.394309e+00
58;0.590000;0.000000e+00;6.440830e-01;1.305201e+00
59;0.600000;0.000000e+00;6.671184e-01;1.351845e+00
