frameIndex;frameTime;F0final_sma;voicingFinalUnclipped_sma;pcm_loudness_sma
0;0.010000;0.000000e+00;0.000000e+00;1.692810e-01
1;0.020000;0.000000e+00;1.669661e-01;1.907235e-01
2;0.030000;0.000000e+00;3.187102e-01;2.230305e-01
3;0.040000;0.000000e+00;3.187102e-01;2.212647e-01
4;0.050000;0.000000e+00;1.517441e-01;1.921171e-01
5;0.060000;0.000000e+00;0.000000e+00;1.512340e-01
6;0.070000;0.000000e+00;1.588846e-01;1.413191e-01
7;0.080000;1.206254e+02;4.075071e-01;8.983563e-02
8;0.090000;2.399829e+02;6.450442e-01;8.048766e-02
9;0.100000;2.399829e+02;7.194045e-01;7.105778e-02
10;0.110000;2.132029e+02;7.292480e-01;1.028838e-01
11;0.120000;1.876018e+02;7.307490e-01;6.898783e-01
12;0.130000;2.749754e+02;7.448580e-01;8.026081e-01
13;0.140000;2.670391e+02;7.455126e-01;1.147119e+00
14;0.150000;2.580675e+02;7.727590e-01;1.286835e+00
15;0.160000;2.549827e+02;8.025472e-01;1.451212e+00
16;0.170000;2.536558e+02;8.273529e-01;2.076802e+00
17;0.180000;2.535015e+02;8.521906e-01;1.389244e+00
18;0.190000;2.540075e+02;8.684602e-01;1.778755e+00
19;0.200000;2.549401e+02;8.748501e-01;1.142095e+00
20;0.210000;2.571870e+02;8.721523e-01;1.897741e+00
21;0.220000;2.604580e+02;8.714300e-01;1.426115e+00
22;0.230000;2.633244e+02;8.764783e-01;1.207575e+00
23;0.240000;2.646869e+02;8.847231e-01;1.219226e+00
24;0.250000;2.646286e+02;8.886573e-01;1.614165e+00
25;0.260000;2.639005e+02;8.887343e-01;2.162830e+00
26;0.270000;2.626010e+02;8.862603e-01;1.518116e+00
27;0.280000;2.605997e+02;8.836646e-01;1.692746e+00
28;0.290000;2.580362e+02;8.806872e-01;2.133286e+00
29;0.300000;2.552263e+02;8.783674e-01;2.117244e+00
30;0.310000;2.525840e+02;8.737187e-01;2.062746e+00
31;0.320000;2.499014e+02;8.674111e-01;1.174901e+00
32;0.330000;2.469211e+02;8.594337e-01;1.358657e+00
33;0.340000;2.429395e+02;8.496301e-01;8.056368e-01
34;0.350000;2.378019e+02;8.386220e-01;1.014757e+00
35;0.360000;2.331226e+02;8.258977e-01;8.381205e-01
36;0.370000;2.308295e+02;7.853222e-01;1.092003e+00
37;0.380000;1.535600e+02;7.258036e-01;7.356184e-01
38;0.390000;7.708906e+01;6.490722e-01;5.462691e-01
39;0.400000;0.000000e+00;6.224115e-01;2.651211e-01
40;0.410000;0.000000e+00;6.042617e-01;2.416737e-01
41;0.420000;0.000000e+00;5.948899e-01;3.351649e-01
42;0.430000;0.000000e+00;5.649270e-01;2.331909e-01
43;0.440000;0.000000e+00;5.556667e-01;2.134106e-01
44;0.450000;0.000000e+00;3.705963e-01;1.649231e-01
45;0.460000;0.000000e+00;1.882197e-01;1.675618e-01
46;0.470000;0.000000e+00;0.000000e+00;1.371904e-01
47;0.480000;0.000000e+00;0.000000e+00;1.612594e-01
48;0.490000;0.000000e+00;0.000000e+00;1.706587e-01
49;0.500000;0.000000e+00;0.000000e+00;2.185888e-01
50;0.510000;0.000000e+00;0.000000e+00;2.068253e-01
