frameIndex;frameTime;F0final_sma;voicingFinalUnclipped_sma;pcm_loudness_sma
0;0.010000;0.000000e+00;2.262601e-01;2.680514e-01
1;0.020000;0.000000e+00;4.576536e-01;2.880567e-01
2;0.030000;0.000000e+00;6.846203e-01;2.938421e-01
3;0.040000;0.000000e+00;6.428065e-01;3.273093e-01
4;0.050000;0.000000e+00;4.114129e-01;4.331387e-01
5;0.060000;0.000000e+00;3.672723e-01;4.503566e-01
6;0.070000;0.000000e+00;3.862037e-01;4.450686e-01
7;0.080000;0.000000e+00;5.854649e-01;4.737629e-01
8;0.090000;0.000000e+00;6.026516e-01;4.458645e-01
9;0.100000;0.000000e+00;6.013506e-01;7.640719e-01
10;0.110000;0.000000e+00;6.217934e-01;9.867513e-01
11;0.120000;0.000000e+00;6.319094e-01;1.494186e+00
12;0.130000;0.000000e+00;6.391626e-01;1.542812e+00
13;0.140000;0.000000e+00;6.238983e-01;1.485274e+00
14;0.150000;0.000000e+00;5.995572e-01;1.010226e+00
15;0.160000;0.000000e+00;6.053522e-01;7.272090e-01
16;0.170000;0.000000e+00;6.019430e-01;3.674216e-01
17;0.180000;0.000000e+00;6.333539e-01;2.464445e-01
18;0.190000;7.659901e+01;6.570920e-01;3.833436e-01
19;0.200000;1.519938e+02;7.066762e-01;7.363157e-01
20;0.210000;2.266492e+02;7.358325e-01;1.274870e+00
21;0.220000;2.233439e+02;7.361671e-01;1.447761e+00
22;0.230000;1.479491e+02;7.186170e-01;1.054422e+00
23;0.240000;7.329370e+01;7.057654e-01;6.566888e-01
24;0.250000;0.000000e+00;6.976735e-01;8.111006e-01
25;0.260000;0.000000e+00;6.978772e-01;1.087816e+00
26;0.270000;3.415660e+01;7.007425e-01;1.383863e+00
27;0.280000;6.812754e+01;7.062099e-01;9.238211e-01
28;0.290000;1.018757e+02;7.066508e-01;7.888780e-01
29;0.300000;6.771912e+01;6.965999e-01;4.504165e-01
30;0.310000;3.374817e+01;6.912448e-01;4.582939e-01
31;0.320000;0.000000e+00;6.929611e-01;4.781835e-01
32;0.330000;0.000000e+00;6.991294e-01;5.243344e-01
33;0.340000;0.000000e+00;6.846036e-01;4.794295e-01
34;0.350000;0.000000e+00;6.586374e-01;2.983797e-01
35;0.360000;0.000000e+00;6.253418e-01;2.444250e-01
36;0.370000;0.000000e+00;6.099131e-01;1.995588e-01
37;0.380000;0.000000e+00;5.954697e-01;2.697996e-01
38;0.390000;0.000000e+00;3.962794e-01;2.623464e-01
39;0.400000;0.000000e+00;1.950159e-01;2.409990e-01
40;0.410000;0.000000e+00;0.000000e+00;2.948830e-01
41;0.420000;0.000000e+00;1.883107e-01;3.017899e-01
42;0.430000;0.000000e+00;1.883107e-01;3.036699e-01
43;0.440000;0.000000e+00;3.734340e-01;2.365663e-01
44;0.450000;0.000000e+00;3.745955e-01;1.340919e-01
45;0.460000;0.000000e+00;5.640677e-01;1.662535e-01
46;0.460000;0.000000e+00;5.684165e-01;2.064049e-01
