frameIndex;frameTime;F0final_sma;voicingFinalUnclipped_sma;pcm_loudness_sma
0;0.010000;0.000000e+00;1.616816e-01;3.533710e-02
1;0.020000;0.000000e+00;3.543261e-01;7.553188e-02
2;0.030000;0.000000e+00;5.582203e-01;1.695515e-01
3;0.040000;0.000000e+00;3.965386e-01;2.424397e-01
4;0.050000;0.000000e+00;3.930562e-01;2.122399e-01
5;0.060000;0.000000e+00;3.828776e-01;1.792406e-01
6;0.070000;0.000000e+00;5.844631e-01;1.063524e-01
7;0.080000;0.000000e+00;5.973519e-01;1.225748e-01
8;0.090000;0.000000e+00;6.077948e-01;7.021763e-02
9;0.100000;0.000000e+00;6.106389e-01;1.094408e-01
10;0.110000;0.000000e+00;6.105113e-01;1.446780e-01
11;0.120000;0.000000e+00;6.019289e-01;1.970353e-01
12;0.130000;0.000000e+00;3.974994e-01;2.045277e-01
13;0.140000;0.000000e+00;3.870206e-01;1.998840e-01
14;0.150000;0.000000e+00;3.888988e-01;1.376581e-01
15;0.160000;0.000000e+00;6.085858e-01;1.186060e-01
16;0.170000;3.994299e+01;6.609388e-01;8.769061e-02
17;0.180000;7.954832e+01;7.155165e-01;1.206629e-01
18;0.190000;1.185868e+02;7.517213e-01;2.696232e-01
19;0.200000;1.170824e+02;7.653370e-01;3.167654e-01
20;0.210000;1.152119e+02;7.699589e-01;4.358331e-01
21;0.220000;1.133847e+02;7.737351e-01;3.266967e-01
22;0.230000;1.119655e+02;7.769455e-01;5.293426e-01
23;0.240000;1.113314e+02;7.807771e-01;7.482587e-01
24;0.250000;1.116071e+02;7.796547e-01;8.247536e-01
25;0.260000;1.122540e+02;7.781404e-01;8.314893e-01
26;0.270000;1.127252e+02;7.769189e-01;6.506343e-01
27;0.280000;1.126866e+02;7.753277e-01;7.362649e-01
28;0.290000;1.123068e+02;7.690710e-01;6.999257e-01
29;0.300000;1.118417e+02;7.532744e-01;6.173514e-01
30;0.310000;1.114796e+02;7.362384e-01;5.715006e-01
31;0.320000;1.116420e+02;7.240503e-01;4.609908e-01
32;0.330000;1.118310e+02;7.154049e-01;4.725268e-01
33;0.340000;7.474484e+01;7.029862e-01;4.014832e-01
34;0.350000;3.729583e+01;4.623217e-01;4.450500e-01
35;0.360000;0.000000e+00;2.274997e-01;4.415368e-01
36;0.370000;0.000000e+00;0.000000e+00;4.827535e-01
37;0.380000;0.000000e+00;0.000000e+00;4.120149e-01
38;0.390000;0.000000e+00;0.000000e+00;3.397155e-01
39;0.400000;0.000000e+00;0.000000e+00;3.373386e-01
40;0.410000;0.000000e+00;0.000000e+00;2.963178e-01
41;0.420000;0.000000e+00;0.000000e+00;3.052902e-01
42;0.430000;0.000000e+00;0.000000e+00;1.682664e-01
43;0.440000;0.000000e+00;0.000000e+00;1.224433e-01
44;0.450000;0.000000e+00;2.312007e-01;1.424703e-01
45;0.460000;0.000000e+00;3.971141e-01;1.922395e-01
46;0.470000;0.000000e+00;6.221712e-01;1.706848e-01
47;0.480000;4.744577e+01;6.389918e-01;2.383980e-01
48;0.490000;9.509312e+01;7.285433e-01;2.871549e-01
49;0.500000;1.435525e+02;7.590591e-01;3.799643e-01
50;0.510000;1.454015e+02;7.715317e-01;2.845500e-01
51;0.520000;1.470489e+02;7.765606e-01;5.728748e-01
52;0.520000;1.478842e+02;7.814815e-01;8.637824e-01
