frameIndex;frameTime;F0final_sma;voicingFinalUnclipped_sma;pcm_loudness_sma
0;0.010000;0.000000e+00;0.000000e+00;8.825555e-02
1;0.020000;0.000000e+00;0.000000e+00;1.468101e-01
2;0.030000;0.000000e+00;0.000000e+00;1.590122e-01
3;0.040000;0.000000e+00;1.551815e-01;1.131275e-01
4;0.050000;0.000000e+00;3.541779e-01;5.778170e-02
5;0.060000;0.000000e+00;5.673543e-01;6.598129e-02
6;0.070000;0.000000e+00;6.067649e-01;1.088872e-01
7;0.080000;0.000000e+00;5.680282e-01;1.056784e-01
8;0.090000;0.000000e+00;3.548518e-01;3.361817e-01
9;0.100000;0.000000e+00;3.425246e-01;3.406067e-01
10;0.110000;0.000000e+00;3.645936e-01;4.392321e-01
11;0.120000;0.000000e+00;5.607406e-01;3.412618e-01
12;0.130000;0.000000e+00;5.764722e-01;3.112335e-01
13;0.140000;9.759204e+01;6.346212e-01;3.000459e-01
14;0.150000;1.940686e+02;7.123548e-01;2.352599e-01
15;0.160000;2.895900e+02;7.973014e-01;3.212599e-01
16;0.170000;2.865282e+02;8.448535e-01;3.686575e-01
17;0.180000;2.833062e+02;8.568794e-01;4.300595e-01
18;0.190000;2.795723e+02;8.508201e-01;7.522461e-01
19;0.200000;2.742521e+02;8.333338e-01;9.043459e-01
20;0.210000;2.698355e+02;8.231769e-01;1.115826e+00
21;0.220000;2.669776e+02;8.265210e-01;8.371671e-01
22;0.230000;2.663685e+02;8.368313e-01;7.149253e-01
23;0.240000;2.656158e+02;8.417196e-01;5.004135e-01
24;0.250000;2.642811e+02;8.392808e-01;5.097792e-01
25;0.260000;2.636560e+02;8.333747e-01;5.392786e-01
26;0.270000;2.638627e+02;8.331980e-01;5.040931e-01
27;0.280000;2.633477e+02;8.399752e-01;4.806539e-01
28;0.290000;2.609755e+02;8.486748e-01;4.981039e-01
29;0.300000;2.567949e+02;8.537263e-01;9.283195e-01
30;0.310000;2.518318e+02;8.518848e-01;1.218593e+00
31;0.320000;2.463913e+02;8.548695e-01;1.586556e+00
32;0.330000;2.416037e+02;8.564140e-01;1.471305e+00
33;0.340000;2.376910e+02;8.572536e-01;2.247455e+00
34;0.350000;2.346066e+02;8.467715e-01;1.823357e+00
35;0.360000;2.311353e+02;8.141506e-01;1.841879e+00
36;0.370000;1.529311e+02;5.305859e-01;8.481717e-01
37;0.380000;7.585239e+01;2.544360e-01;7.984737e-01
38;0.390000;0.000000e+00;1.691317e-01;4.175861e-01
39;0.400000;0.000000e+00;3.143843e-01;3.526720e-01
40;0.410000;0.000000e+00;4.562382e-01;3.409303e-01
41;0.420000;0.000000e+00;2.871065e-01;3.500656e-01
42;0.430000;0.000000e+00;1.418538e-01;3.341535e-01
43;0.440000;0.000000e+00;0.000000e+00;4.041594e-01
44;0.450000;0.000000e+00;1.630961e-01;3.795170e-01
45;0.460000;0.000000e+00;3.402064e-01;3.364217e-01
46;0.470000;0.000000e+00;4.816003e-01;1.659436e-01
47;0.480000;0.000000e+00;4.651062e-01;1.584106e-01
48;0.490000;0.000000e+00;4.525262e-01;3.843561e-01
49;0.500000;0.000000e+00;4.634802e-01;5.157754e-01
50;0.510000;0.000000e+00;4.937265e-01;4.775803e-01
51;0.520000;0.000000e+00;4.959274e-01;3.164912e-01
52;0.530000;0.000000e+00;4.900476e-01;2.129068e-01
53;0.540000;0.000000e+00;4.593236e-01;3.676316e-01
54;0.550000;0.000000e+00;4.256490e-01;3.066065e-01
55;0.560000;0.000000e+00;4.387299e-01;3.373948e-01
56;0.570000;0.000000e+00;4.506191e-01;3.284737e-01
57;0.580000;0.000000e+00;4.780051e-01;3.858077e-01
58;0.590000;0.000000e+00;3.184562e-01;3.947540e-01
59;0.600000;0.000000e+00;2.865646e-01;3.019118e-01
60;0.610000;0.000000e+00;1.261220e-01;2.002520e-01
61;0.620000;0.000000e+00;3.276909e-01;1.492188e-01
62;0.630000;0.000000e+00;4.292623e-01;1.918528e-01
63;0.640000;7.407092e+01;6.770387e-01;2.351810e-01
64;0.650000;1.474789e+02;7.347965e-01;2.840424e-01
65;0.660000;2.203573e+02;7.687225e-01;2.169552e-01
66;0.670000;2.189405e+02;7.771237e-01;2.911843e-01
67;0.680000;2.184546e+02;7.795452e-01;3.849958e-01
68;0.690000;2.187305e+02;7.824698e-01;5.042572e-01
69;0.700000;2.188422e+02;7.920483e-01;5.729695e-01
70;0.710000;2.179227e+02;7.973017e-01;4.207233e-01
71;0.720000;2.160399e+02;7.997735e-01;3.893701e-01
72;0.730000;2.134445e+02;7.998114e-01;2.928409e-01
73;0.740000;2.107875e+02;7.952439e-01;4.503377e-01
74;0.750000;2.065563e+02;7.835972e-01;5.491873e-01
75;0.760000;2.007851e+02;7.799643e-01;6.073807e-01
76;0.770000;1.942039e+02;7.825357e-01;7.129508e-01
77;0.780000;1.889926e+02;7.918407e-01;7.704229e-01
78;0.790000;1.841891e+02;7.925563e-01;6.073208e-01
79;0.800000;1.795665e+02;7.906896e-01;4.917999e-01
80;0.810000;1.737849e+02;7.924513e-01;3.068025e-01
81;0.820000;2.799955e+02;7.986198e-01;3.296640e-01
82;0.830000;3.855472e+02;7.997721e-01;4.546392e-01
83;0.840000;3.831586e+02;8.006553e-01;6.117433e-01
84;0.850000;2.705002e+02;8.024919e-01;7.985802e-01
85;0.860000;1.593773e+02;8.071221e-01;6.690834e-01
86;0.870000;1.582254e+02;8.016689e-01;7.234630e-01
87;0.880000;1.580426e+02;7.710292e-01;5.283056e-01
88;0.890000;1.627111e+02;7.416235e-01;6.943408e-01
89;0.900000;1.102043e+02;7.057464e-01;5.550020e-01
90;0.910000;5.723914e+01;6.658108e-01;5.338493e-01
91;0.920000;0.000000e+00;6.084740e-01;3.013583e-01
92;0.930000;0.000000e+00;5.583307e-01;2.485475e-01
93;0.940000;0.000000e+00;5.261589e-01;3.281072e-01
94;0.950000;0.000000e+00;5.209617e-01;3.271509e-01
95;0.960000;0.000000e+00;5.365505e-01;2.398226e-01
96;0.970000;0.000000e+00;3.684157e-01;2.335349e-01
97;0.980000;0.000000e+00;1.914342e-01;1.695656e-01
98;0.990000;0.000000e+00;0.000000e+00;2.099978e-01
99;1.000000;0.000000e+00;0.000000e+00;1.830601e-01
100;1.010000;0.000000e+00;0.000000e+00;1.858121e-01
101;1.020000;0.000000e+00;0.000000e+00;1.584340e-01
102;1.030000;0.000000e+00;0.000000e+00;1.560626e-01
103;1.040000;0.000000e+00;0.000000e+00;1.914478e-01
104;1.040000;0.000000e+00;0.000000e+00;2.062900e-01
